"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band"
1,7,0.3836,7,8,1.9588,1,1,1,3,-1.4818,1,-1.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,39,1,2.7,2.00862,2.00862,22,1.7,2.7,3,3,2,3,3,3,2,3,2,2,3,2,3,3,3,5,5,4,4,5,4,7,6,7,NA,7,1,1,3,1,2651,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,7,0.3836,7,5,-1.0412,1,0,0,5,0.5182,3,0.6842,1,"White","With family (commuting)","Female",0,30,1,1.8,1.10862,1.10862,21,1.6,2.6,2,1,2,3,3,3,3,4,3,3,2,3,3,2,3,5,5,5,4,5,5,5,5,5,5,4,3,4,3,1,2652,2,4,1,11,"White Rural First-Gen","FASt_12plus"
1,6,-0.6164,7,5,-1.0412,0,1,1,4,-0.4818,3,0.6842,0,"White","On-campus (residence hall)","Female",1,44,1,3.2,2.50862,2.50862,26,2.1,3.1,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,NA,3,4,4,4,4,4,4,5,5,NA,3,2,3,1,2653,2,6,1,6,"White Residential Traditional","FASt_12plus"
0,6,-0.6164,7,7,0.9588,0,1,1,3,-1.4818,2,-0.3158,0,"White","On-campus (residence hall)","Female",1,33,1,2.1,1.40862,1.40862,-4,-0.9,0.1,4,4,4,3,2,3,3,3,3,3,4,3,3,4,4,4,4,3,3,3,3,5,5,5,5,NA,2,2,1,1,2654,2,4,1,6,"White Residential Traditional","FASt_12plus"
1,6,-0.6164,7,6,-0.0411999999999999,0,0,1,3,-1.4818,2,-0.3158,1,"White","Off-campus (rent/apartment)","Female",0,1,0,-1.1,-1.79138,0,20,1.5,2.5,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,4,NA,4,4,NA,6,5,5,5,2,2,3,2,2655,1,2,1,13,"White Working-Class Striver","non_FASt_1_11"
1,8,1.3836,7,7,0.9588,1,0,0,6,1.5182,1,-1.3158,1,"Black/African American","Off-campus (rent/apartment)","Male",0,10,0,-0.2,-0.891380000000005,0,-4,-0.9,0.1,3,3,2,2,2,2,3,2,2,2,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,1,3,2,2,2656,1,2,1,12,"Black Male Striver","non_FASt_1_11"
0,8,1.3836,7,6,-0.0411999999999999,0,1,0,6,1.5182,4,1.6842,0,"White","On-campus (residence hall)","Female",0,6,0,-0.6,-1.29138,0,14,0.9,1.9,4,4,4,3,2,2,3,3,4,3,4,4,4,3,3,3,2,3,3,3,2,7,7,7,7,7,4,2,3,2,2657,1,1,0,6,"White Residential Traditional","non_FASt_1_11"
0,8,1.3836,7,5,-1.0412,1,0,1,5,0.5182,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Male",1,11,0,-0.1,-0.791380000000004,0,-4,-0.9,0.1,4,4,4,3,3,3,4,3,2,3,2,2,2,3,3,2,2,3,3,3,NA,4,4,4,4,4,2,3,2,3,2658,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11"
1,7,0.3836,6,5,-1.0412,0,1,1,4,-0.4818,3,0.6842,0,"White","Off-campus (rent/apartment)","Female",0,79,1,6.7,6.00862,6.00862,22,1.7,2.7,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,6,6,6,6,6,3,1,3,1,2659,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,7,0.3836,7,5,-1.0412,1,0,1,5,0.5182,2,-0.3158,0,"Hispanic/Latino","With family (commuting)","Female",0,6,0,-0.6,-1.29138,0,18,1.3,2.3,2,2,2,3,4,4,4,3,2,3,2,2,2,3,3,4,5,4,4,5,5,3,3,3,3,3,2,2,2,1,2660,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,5,-1.6164,6,7,0.9588,1,0,0,3,-1.4818,3,0.6842,1,"Black/African American","On-campus (residence hall)","Female",1,24,1,1.2,0.508619999999996,0.508619999999996,17,1.2,2.2,2,1,2,2,3,3,2,2,2,2,3,3,2,3,3,5,5,6,5,5,5,4,5,4,5,4,3,2,1,2,2661,2,6,1,5,"Black Campus Connector","FASt_12plus"
0,7,0.3836,7,5,-1.0412,1,0,0,3,-1.4818,2,-0.3158,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",1,28,1,1.6,0.908619999999996,0.908619999999996,14,0.9,1.9,3,3,3,4,3,3,3,4,3,2,2,2,2,2,2,4,5,5,4,4,4,6,6,6,6,6,2,2,3,2,2662,2,6,1,8,"Multiracial Bridge-Builder","FASt_12plus"
1,7,0.3836,7,6,-0.0411999999999999,0,0,0,7,2.5182,4,1.6842,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",0,11,0,-0.1,-0.791380000000004,0,-7,-1.2,-0.2,3,3,3,4,3,3,3,2,4,3,4,4,4,3,3,4,5,4,5,4,4,4,4,4,5,5,4,2,2,2,2663,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,7,0.3836,7,5,-1.0412,1,0,0,5,0.5182,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,52,1,4,3.30862,3.30862,30,2.5,3.5,1,2,1,3,2,3,3,2,1,1,1,1,1,2,2,5,5,6,5,6,6,3,2,3,2,3,2,3,2,2,2664,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,7,0.3836,7,6,-0.0411999999999999,1,1,0,6,1.5182,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,7,0,-0.5,-1.19138,0,14,0.9,1.9,3,3,3,3,2,3,3,3,3,4,4,3,3,2,3,4,3,3,4,3,3,6,6,5,6,6,2,1,2,2,2665,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,6,-0.6164,7,5,-1.0412,1,0,0,4,-0.4818,3,0.6842,0,"White","With family (commuting)","Female",1,6,0,-0.6,-1.29138,0,-9,-1.4,-0.4,3,3,4,2,3,3,2,3,3,3,3,4,2,3,3,4,4,4,4,4,4,5,5,5,4,5,3,1,3,1,2666,1,1,0,11,"White Rural First-Gen","non_FASt_1_11"
0,7,0.3836,7,5,-1.0412,0,1,0,5,0.5182,1,-1.3158,1,"White","On-campus (residence hall)","Female",0,1,0,-1.1,-1.79138,0,-10,-1.5,-0.5,3,4,3,3,3,3,3,3,4,3,2,2,3,3,3,3,3,3,NA,4,4,5,5,6,5,5,1,2,4,2,2667,1,3,1,6,"White Residential Traditional","non_FASt_1_11"
1,6,-0.6164,7,7,0.9588,1,0,0,5,0.5182,3,0.6842,1,"Hispanic/Latino","With family (commuting)","Female",0,29,1,1.7,1.00862,1.00862,6,0.1,1.1,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,2,3,2668,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,6,-0.6164,7,5,-1.0412,0,0,1,4,-0.4818,2,-0.3158,0,"White","On-campus (residence hall)","Male",0,18,1,0.6,-0.0913800000000045,-0.0913800000000045,-9,-1.4,-0.4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,2,2,3,2,2,3,6,6,6,6,6,2,2,4,2,2669,2,6,1,6,"White Residential Traditional","FASt_12plus"
1,6,-0.6164,7,5,-1.0412,1,0,0,7,2.5182,2,-0.3158,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,4,0,-0.8,-1.49138,0,-2,-0.7,0.3,4,3,4,4,4,4,4,4,3,3,3,3,3,2,3,3,3,3,4,4,4,4,3,4,4,4,2,3,2,1,2670,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,5,-1.6164,7,5,-1.0412,0,0,0,4,-0.4818,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,1,0,-1.1,-1.79138,0,19,1.4,2.4,3,3,2,1,1,2,1,1,3,3,2,3,3,3,4,4,4,NA,4,4,NA,4,4,NA,4,4,2,1,3,2,2671,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.3836,6,5,-1.0412,1,0,1,5,0.5182,3,0.6842,0,"White","On-campus (residence hall)","Male",0,10,0,-0.2,-0.891380000000005,0,26,2.1,3.1,3,3,3,4,3,4,4,3,3,3,2,3,3,4,4,4,4,4,3,4,4,6,6,7,6,6,3,2,3,3,2672,1,3,1,6,"White Residential Traditional","non_FASt_1_11"
0,7,0.3836,7,5,-1.0412,1,0,0,5,0.5182,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,9,0,-0.3,-0.991380000000004,0,14,0.9,1.9,3,2,2,3,3,2,3,2,3,4,4,4,4,2,2,5,5,5,5,5,5,NA,3,NA,3,2,2,3,2,1,2673,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,6,-0.6164,5,5,-1.0412,1,0,0,7,2.5182,3,0.6842,1,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",0,4,0,-0.8,-1.49138,0,18,1.3,2.3,2,2,3,3,2,3,3,3,2,3,2,3,3,3,3,2,3,3,3,3,2,5,5,5,NA,4,3,1,2,1,2674,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,5,-1.6164,7,5,-1.0412,1,1,0,6,1.5182,1,-1.3158,1,"Asian","With family (commuting)","Female",0,11,0,-0.1,-0.791380000000004,0,34,2.9,3.9,1,2,1,4,3,3,4,3,2,2,2,2,3,2,1,5,5,5,5,4,NA,4,5,4,4,5,1,2,2,2,2675,1,3,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
1,7,0.3836,7,6,-0.0411999999999999,1,1,0,3,-1.4818,2,-0.3158,0,"Asian","With family (commuting)","Male",0,23,1,1.1,0.408619999999996,0.408619999999996,30,2.5,3.5,2,2,2,3,2,3,3,3,2,3,3,3,3,2,2,5,5,5,NA,5,5,4,4,NA,3,4,2,3,2,2,2676,2,6,1,4,"Asian First-Gen Navigator","FASt_12plus"
0,7,0.3836,7,5,-1.0412,1,0,0,3,-1.4818,3,0.6842,1,"Asian","With family (commuting)","Male",1,41,1,2.9,2.20862,2.20862,10,0.5,1.5,3,2,2,3,2,3,3,3,3,3,2,3,3,2,2,5,6,5,6,5,NA,3,3,4,3,4,3,3,3,3,2677,2,6,1,4,"Asian First-Gen Navigator","FASt_12plus"
0,8,1.3836,7,8,1.9588,0,0,1,5,0.5182,2,-0.3158,0,"White","On-campus (residence hall)","Female",1,35,1,2.3,1.60862,1.60862,5,0,1,3,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,2,2,2,2,6,6,6,6,6,2,3,2,1,2678,2,5,1,6,"White Residential Traditional","FASt_12plus"
0,7,0.3836,7,7,0.9588,1,0,0,6,1.5182,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,5,0,-0.7,-1.39138,0,20,1.5,2.5,2,3,2,4,3,3,3,4,2,3,3,3,2,3,3,4,4,4,4,4,5,5,5,6,5,5,2,1,2,1,2679,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.3836,6,6,-0.0411999999999999,1,1,0,6,1.5182,3,0.6842,1,"White","With family (commuting)","Female",0,3,0,-0.9,-1.59138,0,-4,-0.9,0.1,2,3,2,4,3,3,3,4,2,3,3,3,2,2,2,3,4,3,4,4,NA,5,5,6,6,6,3,2,2,2,2680,1,2,1,11,"White Rural First-Gen","non_FASt_1_11"
1,8,1.3836,7,5,-1.0412,1,0,0,4,-0.4818,2,-0.3158,1,"Black/African American","On-campus (residence hall)","Female",0,6,0,-0.6,-1.29138,0,22,1.7,2.7,3,4,3,3,3,3,3,4,2,1,1,1,1,3,3,4,4,4,4,4,4,4,5,5,4,4,2,2,3,3,2681,1,2,1,5,"Black Campus Connector","non_FASt_1_11"
1,7,0.3836,7,7,0.9588,0,0,0,4,-0.4818,2,-0.3158,1,"Hispanic/Latino","On-campus (residence hall)","Female",1,0,0,-1.2,-1.89138,0,11,0.6,1.6,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,2,2,1,1,NA,7,7,7,7,2,2,2,3,2682,0,2,1,9,"Hispanic On-Campus Transitioner","non_DE"
0,6,-0.6164,7,7,0.9588,0,0,0,3,-1.4818,1,-1.3158,1,"White","Off-campus (rent/apartment)","Female",1,9,0,-0.3,-0.991380000000004,0,14,0.9,1.9,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,5,5,5,4,5,NA,3,3,3,3,3,1,3,3,1,2683,1,2,1,7,"White Commuter Working","non_FASt_1_11"
1,8,1.3836,7,8,1.9588,0,1,0,3,-1.4818,2,-0.3158,0,"Asian","With family (commuting)","Female",0,1,0,-1.1,-1.79138,0,6,0.1,1.1,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,NA,5,3,5,5,5,5,5,5,2,2,3,3,2684,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11"
0,6,-0.6164,7,6,-0.0411999999999999,1,0,0,4,-0.4818,2,-0.3158,1,"Asian","With family (commuting)","Male",0,42,1,3,2.30862,2.30862,2,-0.3,0.7,3,2,3,3,3,3,4,2,2,2,2,2,2,3,3,5,4,NA,4,5,5,4,3,3,3,3,2,2,2,3,2685,2,4,1,4,"Asian First-Gen Navigator","FASt_12plus"
1,7,0.3836,7,7,0.9588,1,0,1,6,1.5182,2,-0.3158,1,"White","Off-campus (rent/apartment)","Male",1,28,1,1.6,0.908619999999996,0.908619999999996,26,2.1,3.1,2,2,2,3,3,4,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,5,NA,5,5,5,2,2,3,2,2686,2,4,1,7,"White Commuter Working","FASt_12plus"
1,8,1.3836,7,5,-1.0412,0,0,0,5,0.5182,4,1.6842,1,"White","With family (commuting)","Male",0,4,0,-0.8,-1.49138,0,14,0.9,1.9,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,2,2,2,2687,1,2,1,11,"White Rural First-Gen","non_FASt_1_11"
0,6,-0.6164,7,5,-1.0412,0,0,0,4,-0.4818,2,-0.3158,0,"Asian","With family (commuting)","Male",0,36,1,2.4,1.70862,1.70862,-15,-2,-1,3,3,3,3,2,3,3,3,3,3,3,2,3,4,4,4,4,4,NA,4,4,5,5,5,5,5,2,2,3,2,2688,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,8,1.3836,7,6,-0.0411999999999999,0,0,0,4,-0.4818,3,0.6842,0,"White","On-campus (residence hall)","Male",1,38,1,2.6,1.90862,1.90862,12,0.7,1.7,4,3,3,4,4,3,4,3,4,4,4,3,3,4,4,3,3,3,3,3,2,7,7,7,7,7,3,2,3,2,2689,2,6,1,6,"White Residential Traditional","FASt_12plus"
1,6,-0.6164,7,6,-0.0411999999999999,1,1,0,4,-0.4818,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,5,0,-0.7,-1.39138,0,-14,-1.9,-0.9,2,3,3,2,2,3,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,3,2690,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,8,1.3836,7,8,1.9588,0,0,0,4,-0.4818,1,-1.3158,0,"White","On-campus (residence hall)","Male",1,25,1,1.3,0.608619999999996,0.608619999999996,5,0,1,4,3,3,4,3,3,4,4,4,4,4,4,4,4,3,NA,4,5,NA,4,5,5,5,6,6,5,1,2,3,1,2691,2,5,1,6,"White Residential Traditional","FASt_12plus"
1,7,0.3836,7,5,-1.0412,0,0,1,4,-0.4818,3,0.6842,0,"Asian","With family (commuting)","Male",0,3,0,-0.9,-1.59138,0,18,1.3,2.3,2,2,2,3,3,3,3,3,4,4,4,4,4,3,2,NA,4,4,4,4,5,6,5,4,5,5,3,1,1,1,2692,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,6,-0.6164,6,6,-0.0411999999999999,0,1,0,3,-1.4818,3,0.6842,0,"White","With family (commuting)","Female",1,9,0,-0.3,-0.991380000000004,0,-10,-1.5,-0.5,3,4,4,3,4,2,2,3,4,3,3,3,3,4,4,2,2,2,2,2,1,5,6,5,4,NA,3,4,2,1,2693,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11"
0,7,0.3836,7,6,-0.0411999999999999,1,0,0,3,-1.4818,1,-1.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,8,0,-0.4,-1.09138,0,24,1.9,2.9,2,2,1,3,3,2,2,3,2,2,3,2,2,2,2,5,4,5,5,5,5,6,6,NA,6,6,1,1,4,2,2694,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,6,-0.6164,7,8,1.9588,0,0,0,6,1.5182,4,1.6842,0,"White","Off-campus (rent/apartment)","Male",0,8,0,-0.4,-1.09138,0,19,1.4,2.4,2,3,2,2,3,2,3,2,2,2,1,1,2,2,2,4,4,4,5,5,4,5,4,5,5,4,4,3,3,2,2695,1,1,0,7,"White Commuter Working","non_FASt_1_11"
1,6,-0.6164,7,7,0.9588,0,1,1,5,0.5182,3,0.6842,0,"White","With family (commuting)","Female",0,23,1,1.1,0.408619999999996,0.408619999999996,17,1.2,2.2,3,3,3,3,3,4,3,3,3,4,4,4,3,3,3,3,3,2,2,2,1,7,7,7,6,7,3,3,3,3,2696,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,7,0.3836,7,5,-1.0412,1,0,1,6,1.5182,2,-0.3158,0,"White","With family (commuting)","Female",0,1,0,-1.1,-1.79138,0,7,0.2,1.2,3,3,3,2,3,2,2,2,4,4,3,4,4,3,3,4,5,4,5,5,4,5,5,4,5,4,2,2,2,3,2697,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
0,7,0.3836,6,8,1.9588,1,1,0,5,0.5182,3,0.6842,1,"Hispanic/Latino","On-campus (residence hall)","Female",1,51,1,3.9,3.20862,3.20862,10,0.5,1.5,4,4,4,2,3,3,3,3,3,3,2,3,3,4,4,3,4,4,4,4,4,7,7,7,7,7,3,2,2,1,2698,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,8,1.3836,6,7,0.9588,0,1,1,5,0.5182,4,1.6842,1,"White","With family (commuting)","Female",0,26,1,1.4,0.708619999999995,0.708619999999995,19,1.4,2.4,4,4,4,3,4,3,4,3,3,4,4,4,4,3,2,1,2,2,2,2,3,6,7,7,7,7,4,1,2,1,2699,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,7,0.3836,7,5,-1.0412,1,0,1,4,-0.4818,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,2,0,-1,-1.69138,0,16,1.1,2.1,2,2,2,3,3,3,3,3,2,3,2,2,2,3,3,3,NA,3,NA,3,2,6,6,6,6,7,2,1,3,1,2700,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,5,-1.6164,7,5,-1.0412,0,0,0,6,1.5182,2,-0.3158,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,6,0,-0.6,-1.29138,0,15,1,2,2,2,2,3,4,3,4,4,3,4,3,4,3,3,3,3,3,3,NA,3,3,5,6,5,NA,6,2,2,3,2,2701,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,6,-0.6164,7,5,-1.0412,1,0,0,6,1.5182,3,0.6842,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,44,1,3.2,2.50862,2.50862,21,1.6,2.6,3,4,3,2,2,3,2,3,3,3,2,2,3,2,2,4,4,5,4,5,5,7,6,6,6,NA,3,1,1,1,2702,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,7,0.3836,7,6,-0.0411999999999999,0,1,1,5,0.5182,1,-1.3158,0,"Asian","With family (commuting)","Male",0,27,1,1.5,0.808619999999996,0.808619999999996,0,-0.5,0.5,3,3,3,3,4,2,3,3,3,2,3,2,3,2,2,4,4,4,5,5,4,5,5,4,4,5,1,1,3,3,2703,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,7,0.3836,7,5,-1.0412,0,1,0,5,0.5182,2,-0.3158,0,"White","On-campus (residence hall)","Female",0,39,1,2.7,2.00862,2.00862,6,0.1,1.1,3,4,4,3,3,3,2,3,3,3,4,3,2,3,4,4,3,NA,3,3,3,NA,5,5,5,5,2,3,3,2,2704,2,4,1,6,"White Residential Traditional","FASt_12plus"
1,8,1.3836,7,6,-0.0411999999999999,1,0,0,4,-0.4818,3,0.6842,1,"Hispanic/Latino","With family (commuting)","Male",0,30,1,1.8,1.10862,1.10862,32,2.7,3.7,4,3,4,3,3,3,3,3,3,4,3,3,3,4,3,5,5,5,5,5,5,6,6,6,7,7,3,2,2,1,2705,2,6,1,2,"Latino First-Gen Striver","FASt_12plus"
0,7,0.3836,7,6,-0.0411999999999999,1,1,0,5,0.5182,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Female",0,6,0,-0.6,-1.29138,0,27,2.2,3.2,3,3,2,2,3,3,2,3,3,2,2,2,2,3,3,3,3,3,NA,3,4,4,4,4,5,4,2,3,2,1,2706,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,8,1.3836,7,8,1.9588,0,0,0,5,0.5182,3,0.6842,1,"Hispanic/Latino","With family (commuting)","Female",0,11,0,-0.1,-0.791380000000004,0,-10,-1.5,-0.5,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,3,2,2,4,6,6,6,6,6,3,1,2,2,2707,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.3836,7,5,-1.0412,0,0,0,5,0.5182,3,0.6842,1,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",1,32,1,2,1.30862,1.30862,-12,-1.7,-0.7,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,3,3,5,5,5,6,5,3,2,1,2,2708,2,5,1,8,"Multiracial Bridge-Builder","FASt_12plus"
1,6,-0.6164,6,8,1.9588,1,0,0,3,-1.4818,2,-0.3158,1,"Black/African American","Off-campus (rent/apartment)","Male",0,3,0,-0.9,-1.59138,0,6,0.1,1.1,2,2,2,3,4,3,3,3,2,2,1,2,2,2,2,5,5,4,4,4,3,5,5,5,5,4,2,2,3,2,2709,1,1,0,12,"Black Male Striver","non_FASt_1_11"
1,5,-1.6164,7,8,1.9588,0,0,0,5,0.5182,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Male",0,4,0,-0.8,-1.49138,0,26,2.1,3.1,3,3,3,3,3,4,3,3,2,2,3,3,3,2,2,3,3,3,3,3,2,4,5,5,5,5,2,3,2,2,2710,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11"
0,7,0.3836,7,5,-1.0412,0,1,1,3,-1.4818,2,-0.3158,0,"Asian","On-campus (residence hall)","Female",0,19,1,0.7,0.00861999999999552,0.00861999999999552,-2,-0.7,0.3,3,3,3,4,4,4,3,3,2,3,4,3,3,4,3,2,3,3,3,3,3,5,5,5,6,5,2,2,3,3,2711,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,8,1.3836,7,5,-1.0412,0,1,1,4,-0.4818,3,0.6842,0,"White","On-campus (residence hall)","Male",1,57,1,4.5,3.80862,3.80862,5,0,1,3,3,3,2,3,3,4,2,2,3,2,2,2,3,3,3,3,3,3,3,2,5,5,5,5,5,3,2,3,2,2712,2,4,1,6,"White Residential Traditional","FASt_12plus"
1,7,0.3836,7,6,-0.0411999999999999,0,0,1,6,1.5182,2,-0.3158,0,"White","On-campus (residence hall)","Female",1,45,1,3.3,2.60862,2.60862,10,0.5,1.5,4,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,3,3,3,3,2,6,6,6,6,6,2,1,2,2,2713,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,6,-0.6164,7,6,-0.0411999999999999,1,0,1,5,0.5182,4,1.6842,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,7,0,-0.5,-1.19138,0,12,0.7,1.7,3,3,3,3,3,3,2,3,3,4,3,3,3,4,4,3,3,3,3,3,4,5,5,5,5,5,4,2,2,1,2714,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,7,0.3836,5,5,-1.0412,1,0,1,6,1.5182,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Female",1,10,0,-0.2,-0.891380000000005,0,5,0,1,2,2,2,3,4,4,4,3,2,2,2,2,3,2,2,6,6,6,6,6,6,6,6,6,6,6,2,3,3,1,2715,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,5,-1.6164,7,6,-0.0411999999999999,1,0,0,6,1.5182,2,-0.3158,1,"Hispanic/Latino","With family (commuting)","Male",0,1,0,-1.1,-1.79138,0,10,0.5,1.5,3,3,3,3,2,3,3,3,1,2,1,2,2,2,3,4,5,4,4,4,6,5,5,5,4,4,2,3,1,2,2716,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11"
1,8,1.3836,7,6,-0.0411999999999999,1,1,1,4,-0.4818,2,-0.3158,1,"White","Off-campus (rent/apartment)","Male",0,7,0,-0.5,-1.19138,0,30,2.5,3.5,3,2,2,2,2,1,2,2,3,3,3,3,2,3,3,3,NA,3,3,3,3,5,5,4,5,6,2,3,2,3,2717,1,1,0,13,"White Working-Class Striver","non_FASt_1_11"
0,5,-1.6164,7,5,-1.0412,1,0,0,2,-2.4818,2,-0.3158,1,"White","With family (commuting)","Female",0,10,0,-0.2,-0.891380000000005,0,34,2.9,3.9,3,3,3,2,2,2,2,3,2,3,3,3,3,4,4,4,4,4,3,4,4,5,5,5,5,4,2,1,1,3,2718,1,3,1,11,"White Rural First-Gen","non_FASt_1_11"
0,6,-0.6164,7,5,-1.0412,1,0,0,5,0.5182,4,1.6842,1,"White","Off-campus (rent/apartment)","Female",0,7,0,-0.5,-1.19138,0,30,2.5,3.5,1,1,2,3,3,3,3,3,4,4,3,4,4,2,3,4,4,4,3,3,3,3,3,3,2,2,4,3,3,2,2719,1,2,1,13,"White Working-Class Striver","non_FASt_1_11"
1,8,1.3836,7,5,-1.0412,0,1,0,5,0.5182,2,-0.3158,0,"Asian","Off-campus (rent/apartment)","Female",0,43,1,3.1,2.40862,2.40862,11,0.6,1.6,3,4,4,4,4,4,3,4,3,3,4,3,4,3,3,1,1,1,1,2,2,5,5,5,5,5,2,2,2,2,2720,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,5,-1.6164,7,6,-0.0411999999999999,0,0,0,3,-1.4818,3,0.6842,1,"Other/Multiracial/Unknown","With family (commuting)","Female",1,27,1,1.5,0.808619999999996,0.808619999999996,13,0.8,1.8,3,3,3,2,3,3,2,3,3,3,3,2,2,4,4,4,4,4,NA,NA,4,7,6,6,6,6,3,2,3,2,2721,2,5,1,8,"Multiracial Bridge-Builder","FASt_12plus"
1,7,0.3836,7,5,-1.0412,0,0,1,4,-0.4818,1,-1.3158,1,"White","Off-campus (rent/apartment)","Male",1,2,0,-1,-1.69138,0,-9,-1.4,-0.4,2,2,2,3,2,2,2,2,2,2,2,2,1,3,4,4,4,4,3,4,5,4,5,4,4,4,1,2,2,2,2722,1,2,1,7,"White Commuter Working","non_FASt_1_11"
