"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band"
1,6,-0.2412,6,2.77943762583324,-0.084859649066864,1,1,0,4.5906181637078,1.56558812270766,2.12597737873152,-1.05828191433756,0,"Hispanic/Latino","With family (commuting)","Female",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,2,2,3,3,2,3,3,2,3,3,3,3,4,3,4,3,4,2,4,4,5,5,4,4,4,3,2,2,2,2495,0,1,0,1,"Latina Commuter Caretaker","non_DE"
1,7,0.7588,8,2.16054161695217,-0.703755657947934,0,0,1,2.90499638421605,-0.120033656784086,2.82608289357412,-0.358176399494955,1,"Asian","With family (commuting)","Male",0,7,0,-0.5,-0.238559999999991,0,-5,-0.5,0,2,1,2,3,4,2,3,2,3,3,3,3,3,3,3,4,1,3,5,4,3,4,7,5,4,6,2,3,3,3,2496,1,5,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,3,-3.2412,2,2.10996312091696,-0.754334153983144,0,0,1,2.50607035889315,-0.518959682106986,4.29312631899392,1.10886702592484,0,"Hispanic/Latino","With family (commuting)","Female",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,3,2,3,3,3,3,2,2,2,2,2,2,4,4,4,2,3,4,4,5,5,4,5,5,6,4,3,3,3,2497,0,1,0,10,"Continuing-Gen Cruiser","non_DE"
0,5,-1.2412,3,5.34863433144813,2.48433705654803,0,0,0,1.61838181551613,-1.40664822548401,2.36277137125809,-0.821487921810985,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",0,7,0,-0.5,-0.238559999999991,0,-5,-0.5,0,3,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,1,4,1,3,6,4,4,5,4,3,2,3,2,2498,1,5,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,7,0.7588,7,3.2553307149649,0.391033440064796,1,0,1,2.38878377588815,-0.636246265111986,2.96464231491937,-0.219616978149705,0,"White","With family (commuting)","Male",0,4,0,-0.8,-0.538559999999991,0,-8,-0.8,0,3,3,4,3,3,3,3,3,2,3,2,3,3,4,4,3,2,4,4,5,2,6,7,7,6,5,2,3,2,3,2499,1,3,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
0,5,-1.2412,4,3.04626665408466,0.181969379184556,0,1,0,2.65618557584297,-0.368844465157166,4.54083089943352,1.35657160636445,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",0,3,0,-0.9,-0.638559999999991,0,-9,-0.9,0,3,4,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,6,4,2,6,5,5,7,4,3,3,3,3,2500,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,4,-2.2412,5,2.02880025705592,-0.835497017844184,0,1,1,2.84652527225265,-0.178504768747486,3.62938842719181,0.445129134122735,0,"Black/African American","On-campus (residence hall)","Female",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,3,2,3,3,3,3,2,3,3,3,3,3,4,4,4,1,5,3,5,3,5,5,7,5,4,3,2,3,2,2501,0,1,0,5,"Black Campus Connector","non_DE"
0,6,-0.2412,6,2.1238031949965,-0.740494079903604,1,0,0,2.08763293219355,-0.937397108806586,3.34658758440744,0.162328291338365,1,"Asian","With family (commuting)","Male",1,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,4,4,3,3,3,3,4,3,3,3,3,3,4,4,3,4,2,4,5,4,7,5,6,4,5,3,3,2,3,2502,0,1,0,8,"Multiracial Bridge-Builder","non_DE"
1,6,-0.2412,5,5.15939376159677,2.29509648669667,1,1,1,3.03262353421537,0.00759349321523395,2.05547290882821,-1.12878638424087,0,"White","On-campus (residence hall)","Male",1,3,0,-0.9,-0.638559999999991,0,-9,-0.9,0,3,2,2,3,4,3,3,3,4,3,3,3,3,4,4,1,2,1,3,2,2,5,6,6,6,5,3,3,3,3,2503,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,4,-2.2412,3,1.99083073540447,-0.873466539495634,0,0,0,2.05877200379736,-0.966258037202776,3.3378942085052,0.153634915436125,1,"White","With family (commuting)","Male",0,5,0,-0.7,-0.43855999999999,0,-7,-0.7,0,2,2,2,3,3,3,3,3,3,2,3,3,2,2,3,5,4,4,2,6,3,3,4,6,3,3,3,3,3,3,2504,1,4,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.7588,7,4.6736296874832,1.8093324125831,1,0,0,5.20322709235006,2.17819705134992,2.75176706913274,-0.432492223936335,0,"White","Off-campus (rent/apartment)","Female",0,2,0,-1,-0.73855999999999,0,-10,-1,0,3,3,3,3,3,2,3,4,3,3,4,3,3,4,3,1,3,2,3,5,2,7,6,5,5,7,3,2,3,2,2505,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,4,-2.2412,5,0.718084479292276,-2.14621279560783,1,0,0,2.3489669241797,-0.676063116820436,4.3476428806005,1.16338358753142,1,"Black/African American","With family (commuting)","Female",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,2,2,1,2,3,2,2,2,2,3,3,2,3,2,3,5,3,3,3,2,1,6,5,6,6,3,3,2,3,3,2506,0,1,0,4,"Asian First-Gen Navigator","non_DE"
1,5,-1.2412,4,0.921602586769967,-1.94269468813014,1,0,0,2.53859955069901,-0.486430490301126,3.62344387783037,0.439184584761295,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,6,0,-0.6,-0.338559999999991,0,-6,-0.6,0,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,4,3,4,5,5,3,2,3,2,1,3,3,2,3,2507,1,4,1,6,"White Residential Traditional","non_FASt_1_11"
0,7,0.7588,7,0.816076726624795,-2.04822054827531,1,0,0,4.14346818876201,1.11843814776187,3.20475417465604,0.020494881586965,1,"Hispanic/Latino","With family (commuting)","Female",1,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,4,2,3,3,3,3,3,4,1,2,2,3,2,3,3,5,2,3,3,4,5,5,3,5,3,4,2,2,2,2,2508,0,1,0,10,"Continuing-Gen Cruiser","non_DE"
1,6,-0.2412,5,2.32615107500854,-0.538146199891564,0,0,0,2.56303205122777,-0.461997989772366,3.86507653402572,0.680817240956645,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,4,0,-0.8,-0.538559999999991,0,-8,-0.8,0,4,3,3,3,3,3,4,2,3,3,2,3,2,3,3,6,5,6,6,5,6,6,7,4,6,3,3,3,2,2,2509,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
0,7,0.7588,5,2.31621650889741,-0.548080766002694,1,0,0,3.05403460640168,0.0290045654015443,3.87382118462507,0.689561891555995,1,"Asian","With family (commuting)","Female",0,39,1,2.7,2.96144000000001,2.96144000000001,27,0,2.7,3,3,2,3,3,2,2,3,3,3,3,3,3,2,2,4,4,6,4,4,3,3,3,3,3,4,3,2,3,3,2510,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,6,-0.2412,5,1.74336305273607,-1.12093422216403,0,0,0,3.83882217623098,0.813792135230844,4.75550692488183,1.57124763181276,1,"Hispanic/Latino","On-campus (residence hall)","Female",1,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,2,3,2,3,3,3,4,3,2,2,3,3,2,4,4,3,3,1,3,2,4,6,6,6,4,4,3,2,3,3,2511,0,1,0,1,"Latina Commuter Caretaker","non_DE"
0,5,-1.2412,4,3.11508757376228,0.250790298862176,0,1,0,2.24694002310586,-0.778090017894276,2.43598473088698,-0.748274562182095,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,2,2,3,4,2,2,3,2,2,2,2,2,3,3,3,5,3,4,5,3,3,7,5,4,5,2,3,2,2,2512,0,1,0,9,"Hispanic On-Campus Transitioner","non_DE"
0,5,-1.2412,3,3.68952611781237,0.825228842912266,0,0,0,3.41345498168862,0.388424940688484,4.47560331366998,1.2913440206009,0,"Asian","On-campus (residence hall)","Female",0,9,0,-0.3,-0.0385599999999905,0,-3,-0.3,0,3,3,4,3,3,3,3,3,3,3,3,3,3,2,2,4,3,4,4,3,2,3,4,4,4,3,3,2,2,2,2513,1,6,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,6,-0.2412,6,1.15375473480898,-1.71054254009112,0,1,0,3.03793316693812,0.0129031259379842,4.40495570566074,1.22069641259166,1,"White","With family (commuting)","Male",0,6,0,-0.6,-0.338559999999991,0,-6,-0.6,0,3,3,2,3,2,2,2,2,2,3,3,2,2,4,4,3,4,3,5,1,3,5,6,7,7,6,2,3,2,3,2514,1,4,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,6,-0.2412,5,4.35713268395448,1.49283540905438,0,0,1,3.19342069347407,0.168390652473934,2.92593812479667,-0.258321168272405,0,"Hispanic/Latino","With family (commuting)","Male",1,3,0,-0.9,-0.638559999999991,0,-9,-0.9,0,4,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,2,3,4,1,4,7,6,7,5,6,3,3,3,3,2515,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
0,7,0.7588,7,2.7145908982305,-0.149706376669604,0,0,1,3.69256806349024,0.667538022490104,4.05608003970175,0.871820746632675,1,"Asian","Off-campus (rent/apartment)","Male",0,13,1,0.1,0.361440000000009,0.361440000000009,1,0,0.1,3,3,3,2,3,2,3,3,2,3,2,3,2,3,3,4,4,2,5,4,4,3,4,4,3,3,3,3,2,3,2516,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,4,-2.2412,5,4.0336397849382,1.1693425100381,0,1,0,3.94707491227239,0.922044871272254,2.28842626656359,-0.895833026505485,0,"Hispanic/Latino","With family (commuting)","Male",0,10,0,-0.2,0.0614400000000094,0,-2,-0.2,0,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,5,1,3,3,4,3,1,3,3,1,2,2,3,3,3,2517,1,6,1,2,"Latino First-Gen Striver","non_FASt_1_11"
0,8,1.7588,7,2.85774281324242,-0.00655446165768403,1,0,0,4.35873796602591,1.33370792502577,3.06207248816322,-0.122186804905855,1,"Asian","On-campus (residence hall)","Female",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,2,3,3,3,3,3,3,3,4,4,3,4,3,3,3,4,4,5,4,4,4,4,4,3,5,3,2,2,3,2518,0,1,0,9,"Hispanic On-Campus Transitioner","non_DE"
1,8,1.7588,4,4.72370129224607,1.85940401734597,0,0,0,3.23732442710004,0.212294386099904,3.70729079197941,0.523031498910335,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,9,0,-0.3,-0.0385599999999905,0,-3,-0.3,0,3,3,3,3,3,4,3,3,3,3,2,3,2,3,3,4,5,5,6,6,5,4,5,4,4,3,2,2,2,2,2519,1,6,1,6,"White Residential Traditional","non_FASt_1_11"
0,8,1.7588,5,1.89003071867216,-0.974266556227944,0,1,0,3.36613398434727,0.341103943347134,4.59765048234889,1.41339118927982,1,"Hispanic/Latino","On-campus (residence hall)","Female",1,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,3,2,3,3,3,3,3,3,4,3,3,4,3,3,4,4,3,6,3,2,4,4,3,5,3,4,3,3,3,2520,0,1,0,8,"Multiracial Bridge-Builder","non_DE"
0,6,-0.2412,4,3.84713508359199,0.982837808691886,0,0,0,2.54669975045963,-0.478330290540506,4.20686802412814,1.02260873105907,0,"Asian","With family (commuting)","Female",0,7,0,-0.5,-0.238559999999991,0,-5,-0.5,0,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,4,6,6,6,3,5,3,4,5,4,3,2,2,2,2,2521,1,5,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,8,1.7588,7,2.59387062307388,-0.270426651826224,0,1,0,1.93838320789719,-1.08664683310295,1.53401721487015,-1.65024207819893,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,15,1,0.3,0.56144000000001,0.56144000000001,3,0,0.3,4,3,3,3,3,3,2,3,2,2,2,2,3,4,3,4,2,2,2,3,2,5,5,5,6,4,2,3,2,3,2522,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,5,-1.2412,7,4.81687150372398,1.95257422882388,1,1,0,4.70236561006253,1.67733556906239,1.80697379947481,-1.37728549359427,0,"Asian","With family (commuting)","Male",0,6,0,-0.6,-0.338559999999991,0,-6,-0.6,0,2,3,3,3,4,3,3,4,3,2,3,2,2,3,4,6,2,4,5,3,2,7,7,6,5,6,3,3,3,3,2523,1,4,1,2,"Latino First-Gen Striver","non_FASt_1_11"
1,8,1.7588,6,2.7255521263791,-0.138745148521004,0,1,1,4.32845714524456,1.30342710424442,2.69072743222419,-0.493531860844885,1,"Hispanic/Latino","With family (commuting)","Female",1,25,1,1.3,1.56144000000001,1.56144000000001,13,0,1.3,4,3,3,3,2,3,2,3,2,1,2,3,2,2,3,6,6,6,5,6,4,4,4,4,3,4,3,3,2,3,2524,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,7,0.7588,6,3.07794167488153,0.213644399981426,0,1,0,1.15074121116942,-1.87428882983072,2.12264225185595,-1.06161704121313,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,9,0,-0.3,-0.0385599999999905,0,-3,-0.3,0,4,3,3,3,3,4,4,3,3,3,3,3,4,3,3,5,2,1,4,2,3,4,3,4,3,4,3,3,2,3,2525,1,6,1,5,"Black Campus Connector","non_FASt_1_11"
1,8,1.7588,3,1.96565265470388,-0.898644620196224,0,1,0,2.76992548846307,-0.255104552537066,2.95360569927763,-0.230653593791445,1,"Asian","With family (commuting)","Female",0,17,1,0.5,0.76144000000001,0.76144000000001,5,0,0.5,1,2,2,2,2,2,2,2,3,3,3,2,3,3,3,4,3,1,4,5,6,4,3,3,4,2,2,2,2,3,2526,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,5,-1.2412,6,4.11471192332335,1.25041464842325,1,1,0,1.80137758299393,-1.22365245800621,3.32194055444573,0.137681261376655,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,1,2,2,3,3,3,2,3,2,2,3,3,3,2,3,6,6,6,4,3,6,5,5,2,2,3,2,2,3,2,2527,0,1,0,8,"Multiracial Bridge-Builder","non_DE"
0,6,-0.2412,6,3.40031548249024,0.536018207590136,0,0,0,2.36393249543797,-0.661097545562166,4.39005600257345,1.20579670950438,1,"Hispanic/Latino","Off-campus (rent/apartment)","Female",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,3,3,3,3,3,3,2,3,3,3,3,3,4,4,6,2,3,5,4,5,5,3,5,3,3,3,3,2,3,2528,0,1,0,9,"Hispanic On-Campus Transitioner","non_DE"
0,5,-1.2412,3,3.56759819622761,0.703300921327506,1,1,0,4.52660668485122,1.50157664385108,3.48182876031126,0.297569467242185,0,"Hispanic/Latino","With family (commuting)","Male",0,10,0,-0.2,0.0614400000000094,0,-2,-0.2,0,3,2,2,3,2,2,3,3,3,2,2,3,3,1,2,4,5,5,6,5,5,4,1,2,2,3,2,2,3,2,2529,1,6,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
0,6,-0.2412,5,1.37275067620653,-1.49154659869357,0,1,0,2.20512319107508,-0.819906849925056,2.26988996094902,-0.914369332120055,1,"Other/Multiracial/Unknown","With family (commuting)","Female",0,10,0,-0.2,0.0614400000000094,0,-2,-0.2,0,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,6,5,4,4,6,4,5,6,7,5,6,3,3,3,3,2530,1,6,1,2,"Latino First-Gen Striver","non_FASt_1_11"
1,6,-0.2412,6,1.97090553393897,-0.893391740961134,1,0,0,3.58590692485483,0.560876883854694,3.2213720967122,0.037112803643125,1,"Asian","On-campus (residence hall)","Male",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,4,4,3,3,2,2,3,3,2,2,3,3,2,2,2,5,4,5,4,6,4,6,6,6,7,7,3,3,2,2,2531,0,1,0,3,"Asian High-Pressure Achiever","non_DE"
1,6,-0.2412,4,3.34420661775625,0.479909342856146,1,0,0,3.86246306808121,0.837433027081074,4.85974292169852,1.67548362862944,1,"Hispanic/Latino","With family (commuting)","Male",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,2,2,2,1,2,1,1,2,2,2,3,3,3,2,6,4,5,6,4,4,6,4,4,2,2,2,2,2,2,2532,0,1,0,2,"Latino First-Gen Striver","non_DE"
0,7,0.7588,6,3.99842300655513,1.13412573165503,0,1,1,2.87219884016317,-0.152831200836966,3.09971644588849,-0.0845428471805851,0,"Hispanic/Latino","With family (commuting)","Female",0,12,1,0,0.261440000000009,0.261440000000009,0,0,0,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,5,6,6,1,3,4,3,3,3,4,3,3,2,3,2533,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,6,-0.2412,4,3.22310525663735,0.358807981737246,0,0,0,3.88905263169756,0.864022590697424,4.00411776588765,0.819858472818575,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",1,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,3,2,2,2,2,1,2,3,3,2,3,2,3,3,3,3,3,3,5,1,4,3,6,4,3,3,3,2,3,2534,0,1,0,5,"Black Campus Connector","non_DE"
1,5,-1.2412,5,2.39475943153605,-0.469537843364054,1,0,0,3.68392850916046,0.658898468160324,3.93359362834148,0.749334335272405,0,"White","On-campus (residence hall)","Male",1,6,0,-0.6,-0.338559999999991,0,-6,-0.6,0,2,3,2,2,3,3,3,3,3,3,2,2,3,3,4,3,4,5,6,6,5,4,4,2,3,1,3,3,3,3,2535,1,4,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,5,-1.2412,6,2.14211562729171,-0.722181647608394,0,0,0,2.17818835505011,-0.846841685950026,1.80330546632509,-1.38095382674399,0,"Hispanic/Latino","With family (commuting)","Female",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,2,1,2,3,1,2,6,5,5,5,4,4,3,3,3,2536,0,1,0,2,"Latino First-Gen Striver","non_DE"
0,4,-2.2412,5,1.47240061277667,-1.39189666212343,0,0,0,2.33377641856847,-0.691253622431666,3.30966669502963,0.125407401960555,1,"Black/African American","Off-campus (rent/apartment)","Male",0,4,0,-0.8,-0.538559999999991,0,-8,-0.8,0,3,4,1,2,2,1,2,3,3,2,2,3,3,4,4,1,3,1,3,2,3,6,5,6,4,2,3,3,3,3,2537,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,5,-1.2412,5,2.65840686760028,-0.205890407299824,0,0,0,2.65802359238454,-0.367006448615596,3.19375065251054,0.00949135944146473,1,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",1,2,0,-1,-0.73855999999999,0,-10,-1,0,3,2,2,3,3,4,3,3,3,2,2,3,3,4,3,3,3,3,5,4,4,5,5,6,6,4,3,2,2,2,2538,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
0,5,-1.2412,5,2.54899806251826,-0.315299212381844,1,1,1,4.70687454833184,1.6818445073317,3.21038802344258,0.0261287303735047,1,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",0,5,0,-0.7,-0.43855999999999,0,-7,-0.7,0,3,4,3,2,2,3,3,2,2,3,3,2,3,3,4,3,6,1,5,4,3,7,6,7,7,6,3,3,3,3,2539,1,4,1,2,"Latino First-Gen Striver","non_FASt_1_11"
0,7,0.7588,5,3.99845218516438,1.13415491026428,0,1,1,3.79435495321692,0.769324912216784,3.45029788842119,0.266038595352115,0,"Hispanic/Latino","With family (commuting)","Female",1,25,1,1.3,1.56144000000001,1.56144000000001,13,0,1.3,4,3,2,3,3,2,2,3,3,2,3,3,3,1,2,4,2,2,1,2,3,4,5,6,4,2,3,3,2,2,2540,2,7,1,8,"Multiracial Bridge-Builder","FASt_12plus"
1,5,-1.2412,7,1.0479199656287,-1.8163773092714,0,0,0,2.96682770355343,-0.0582023374467058,3.16151187839082,-0.0227474146782551,1,"Hispanic/Latino","With family (commuting)","Male",0,9,0,-0.3,-0.0385599999999905,0,-3,-0.3,0,4,4,3,4,4,4,3,3,3,3,3,4,3,4,3,2,3,3,3,4,2,6,6,6,4,4,2,2,2,3,2541,1,6,1,2,"Latino First-Gen Striver","non_FASt_1_11"
1,4,-2.2412,4,1.5346585854904,-1.3296386894097,0,0,0,2.57894010827287,-0.446089932727266,3.72732667222573,0.543067379156655,1,"Hispanic/Latino","With family (commuting)","Male",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,4,4,4,3,3,3,3,2,3,3,3,3,3,4,4,5,6,3,5,3,5,6,7,6,5,5,3,3,3,3,2542,0,1,0,4,"Asian First-Gen Navigator","non_DE"
1,5,-1.2412,4,1.86453032505944,-0.999766949840664,1,0,0,3.83150937000934,0.806479329009204,4.93287570729307,1.74861641422399,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,2,0,-1,-0.73855999999999,0,-10,-1,0,2,2,2,2,3,2,2,2,3,2,2,2,3,3,2,4,4,3,6,4,3,4,3,4,4,6,2,2,3,2,2543,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.7588,6,2.31027824721683,-0.554019027683274,0,1,1,3.03903957717006,0.0140095361699242,2.28120964107362,-0.903049651995455,0,"White","Off-campus (rent/apartment)","Female",1,37,1,2.5,2.76144000000001,2.76144000000001,25,0,2.5,2,2,2,4,4,4,4,4,3,3,3,3,2,4,4,5,3,6,6,5,4,6,4,4,5,5,3,3,3,3,2544,2,7,1,2,"Latino First-Gen Striver","FASt_12plus"
1,7,0.7588,7,3.45654223772679,0.592244962826686,1,1,1,4.13406988372275,1.10903984272261,2.80953290586521,-0.374726387203865,1,"Hispanic/Latino","With family (commuting)","Male",0,34,1,2.2,2.46144000000001,2.46144000000001,22,0,2.2,4,4,3,3,3,3,3,4,2,3,2,4,3,3,3,4,4,2,5,1,3,5,4,5,6,5,3,3,2,3,2545,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,7,0.7588,7,1.88480834853659,-0.979488926363514,0,1,1,2.87144045153099,-0.153589589469146,2.27379683452286,-0.910462458546215,1,"Other/Multiracial/Unknown","With family (commuting)","Female",1,19,1,0.7,0.961440000000009,0.961440000000009,7,0,0.7,3,3,2,3,3,3,3,3,3,2,2,2,2,3,4,1,3,5,5,3,3,6,5,6,6,6,3,2,3,3,2546,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,8,1.7588,6,1.31728468305777,-1.54701259184233,0,1,0,3.04570969257398,0.0206796515738441,2.93857019498304,-0.245689098086035,0,"Hispanic/Latino","With family (commuting)","Female",0,43,1,3.1,3.36144000000001,3.36144000000001,31,0,3.1,2,3,2,3,3,2,3,2,3,3,2,3,2,2,3,5,6,3,6,6,5,4,4,4,3,3,2,2,2,2,2547,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,6,-0.2412,4,2.55329650150392,-0.311000773396184,0,1,0,3.87771078259637,0.852680741596234,3.20655822147466,0.022298928405585,0,"Hispanic/Latino","With family (commuting)","Female",0,9,0,-0.3,-0.0385599999999905,0,-3,-0.3,0,2,2,3,3,2,3,3,2,2,3,2,3,2,3,3,5,2,4,5,3,6,5,2,4,4,1,2,2,3,3,2548,1,6,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,5,-1.2412,7,4.87707360355916,2.01277632865906,1,0,0,1.40608781890552,-1.61894222209462,3.18662511754276,0.00236582447368461,0,"White","With family (commuting)","Male",1,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,4,3,4,3,4,4,3,4,3,3,3,3,3,4,3,1,2,2,3,4,3,6,4,5,3,3,3,3,3,3,2549,0,1,0,10,"Continuing-Gen Cruiser","non_DE"
1,7,0.7588,7,2.65199618775716,-0.212301087142944,0,1,0,3.13187889734423,0.106848856344094,2.23596973284003,-0.948289560229045,0,"Hispanic/Latino","With family (commuting)","Female",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,2,2,1,3,3,3,3,3,3,3,3,3,3,2,2,5,5,1,2,1,1,6,4,4,6,6,3,3,3,2,2550,0,1,0,3,"Asian High-Pressure Achiever","non_DE"
0,8,1.7588,5,2.67688558536497,-0.187411689535134,1,0,0,2.89150126191773,-0.133528779082406,2.45687050473508,-0.727388788333995,1,"Asian","With family (commuting)","Female",1,10,0,-0.2,0.0614400000000094,0,-2,-0.2,0,4,3,4,3,3,2,2,2,2,3,1,2,3,4,3,4,6,6,5,6,6,2,2,2,4,2,2,3,2,3,2551,1,6,1,5,"Black Campus Connector","non_FASt_1_11"
1,7,0.7588,7,1.81166972119773,-1.05262755370237,0,1,0,2.35115247840149,-0.673877562598646,4.21725126684363,1.03299197377455,0,"White","With family (commuting)","Male",1,14,1,0.2,0.461440000000009,0.461440000000009,2,0,0.2,4,4,3,3,3,3,3,3,2,2,2,3,3,4,4,5,6,6,4,3,3,7,5,6,5,5,3,2,2,2,2552,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,6,-0.2412,6,2.65734431072477,-0.206952964175334,1,0,0,3.48506306369175,0.460033022691614,3.66904111962571,0.484781826556635,1,"Asian","With family (commuting)","Male",0,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,3,4,3,2,2,2,3,3,2,2,2,2,2,4,4,4,2,2,5,5,4,6,4,6,6,4,2,3,3,3,2553,0,1,0,10,"Continuing-Gen Cruiser","non_DE"
0,7,0.7588,7,3.58432814494921,0.720030870049106,1,1,1,3.62702203540294,0.601991994402804,2.31152212131777,-0.872737171751305,0,"White","With family (commuting)","Male",0,48,1,3.6,3.86144000000001,3.86144000000001,36,0,3.6,2,3,2,3,3,3,2,3,3,2,2,3,3,2,3,5,4,6,6,5,6,4,4,4,3,4,3,2,3,3,2554,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,7,0.7588,6,1.32125075336383,-1.54304652153627,0,0,1,1.46613801724269,-1.55889202375745,3.41283007660147,0.228570783532395,0,"Asian","Off-campus (rent/apartment)","Male",0,11,0,-0.1,0.161440000000009,0,-1,-0.1,0,3,3,2,3,3,3,2,2,3,3,2,3,3,4,4,3,4,4,5,3,3,6,6,7,4,5,3,3,3,3,2555,1,7,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
0,6,-0.2412,6,1.22972551664709,-1.63457175825301,1,0,0,1.82297998961573,-1.20205005138441,3.31599678540532,0.131737492336245,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0,0,-1.2,-0.93855999999999,0,-12,-1.2,0,2,2,2,2,3,2,2,3,2,2,3,3,3,4,3,1,3,2,4,4,3,7,5,7,6,6,3,3,2,3,2556,0,1,0,1,"Latina Commuter Caretaker","non_DE"
