"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band"
1,7,0.7084,7,2,-2.2154,1,0,0,3,-1.4818,3,0.707,1,"Asian","With family (commuting)","Female",0,10,0,-0.2,-0.727780000000004,0,22,1.7,2.7,2,2,2,3,3,2,2,3,1,2,1,2,2,3,3,6,6,6,6,6,6,5,4,4,4,4,3,3,1,1,1818,1,1,0,4,"Asian First-Gen Navigator","non_FASt_1_11"
0,7,0.7084,7,4,-0.2154,1,0,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,9,0,-0.3,-0.827780000000004,0,30,2.5,3.5,2,2,2,3,3,3,3,2,4,3,3,3,4,3,4,2,2,2,2,1,1,6,4,5,5,5,3,3,4,2,1819,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,7,0.7084,6,3,-1.2154,0,1,0,5,0.5182,4,1.707,1,"White","Off-campus (rent/apartment)","Female",0,34,1,2.2,1.67222,1.67222,30,2.5,3.5,2,1,2,3,2,3,4,3,3,3,4,4,3,2,2,NA,4,5,6,5,5,5,5,5,5,4,4,1,2,3,1820,2,6,1,7,"White Commuter Working","FASt_12plus"
0,7,0.7084,7,2,-2.2154,1,1,1,5,0.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,40,1,2.8,2.27222,2.27222,-12,-1.7,-0.7,2,3,3,2,3,3,3,3,2,2,3,2,2,2,2,4,4,4,3,3,4,2,2,3,NA,NA,3,2,2,1,1821,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,7,0.7084,7,2,-2.2154,0,0,1,5,0.5182,1,-1.293,1,"White","Off-campus (rent/apartment)","Male",0,1,0,-1.1,-1.62778,0,0,-0.5,0.5,3,3,3,2,2,2,2,2,2,2,3,2,2,2,3,4,5,5,4,5,6,6,5,5,5,5,1,2,3,4,1822,1,2,1,7,"White Commuter Working","non_FASt_1_11"
1,5,-1.2916,6,2,-2.2154,0,0,0,6,1.5182,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,10,0,-0.2,-0.727780000000004,0,3,-0.2,0.8,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,6,2,2,3,3,1823,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,6,-0.2916,7,3,-1.2154,1,0,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.42778,0,25,2,3,3,3,4,3,4,4,4,3,2,2,2,1,2,3,3,4,5,5,4,5,5,6,6,6,6,6,3,2,3,3,1824,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,5,-1.2916,7,2,-2.2154,1,0,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,7,0,-0.5,-1.02778,0,29,2.4,3.4,4,4,4,3,3,2,3,3,2,3,2,3,3,4,3,3,3,3,3,3,4,5,5,5,4,4,2,1,3,1,1825,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,7,0.7084,7,2,-2.2154,1,0,0,5,0.5182,1,-1.293,1,"Hispanic/Latino","With family (commuting)","Male",1,2,0,-1,-1.52778,0,31,2.6,3.6,3,3,3,2,3,3,2,2,3,4,4,4,4,3,3,2,2,2,2,3,3,5,5,5,5,5,1,2,3,1,1826,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11"
0,4,-2.2916,6,4,-0.2154,1,0,0,6,1.5182,4,1.707,1,"Hispanic/Latino","With family (commuting)","Female",0,10,0,-0.2,-0.727780000000004,0,20,1.5,2.5,2,1,2,3,3,3,4,3,3,3,2,2,2,4,3,4,4,4,4,4,4,4,NA,4,4,4,4,2,1,2,1827,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,6,-0.2916,7,6,1.7846,1,1,0,4,-0.4818,1,-1.293,0,"Other/Multiracial/Unknown","With family (commuting)","Male",1,0,0,-1.2,-1.72778,0,13,0.8,1.8,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,5,1,3,2,3,1828,0,2,1,8,"Multiracial Bridge-Builder","non_DE"
1,7,0.7084,7,6,1.7846,0,1,1,5,0.5182,3,0.707,0,"Asian","With family (commuting)","Female",1,35,1,2.3,1.77222,1.77222,9,0.4,1.4,1,1,1,4,4,4,3,4,3,3,3,3,3,3,2,5,5,5,4,NA,NA,5,6,6,5,6,3,2,2,1,1829,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,4,-2.2916,6,2,-2.2154,1,1,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,9,0,-0.3,-0.827780000000004,0,-11,-1.6,-0.6,3,2,3,2,2,2,2,3,3,3,3,2,3,3,2,4,4,4,4,4,4,5,5,4,5,5,3,2,2,1,1830,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,8,1.7084,7,5,0.7846,0,1,0,4,-0.4818,3,0.707,0,"White","With family (commuting)","Female",0,26,1,1.4,0.872219999999996,0.872219999999996,12,0.7,1.7,4,4,4,3,3,2,2,2,3,4,4,4,3,4,4,1,2,2,2,2,3,6,NA,5,6,5,3,1,1,3,1831,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,6,-0.2916,7,6,1.7846,0,1,1,3,-1.4818,2,-0.293,0,"White","On-campus (residence hall)","Male",0,47,1,3.5,2.97222,2.97222,18,1.3,2.3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,4,3,3,3,3,3,4,6,6,6,7,6,2,2,2,3,1832,2,5,1,6,"White Residential Traditional","FASt_12plus"
0,7,0.7084,7,7,2.7846,0,1,1,4,-0.4818,2,-0.293,0,"White","With family (commuting)","Male",1,77,1,6.5,5.97222,5.97222,13,0.8,1.8,4,4,4,4,4,4,3,4,3,4,2,4,3,3,3,3,3,2,3,3,2,6,7,7,NA,6,2,1,4,2,1833,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,4,-2.2916,7,2,-2.2154,1,0,0,3,-1.4818,1,-1.293,1,"Hispanic/Latino","With family (commuting)","Male",0,11,0,-0.1,-0.627780000000004,0,12,0.7,1.7,2,2,2,4,4,4,3,4,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,2,1834,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11"
1,6,-0.2916,7,2,-2.2154,1,0,0,4,-0.4818,2,-0.293,1,"Black/African American","On-campus (residence hall)","Female",0,5,0,-0.7,-1.22778,0,-8,-1.3,-0.3,3,2,2,3,3,3,3,2,4,3,3,3,3,3,3,4,4,4,4,3,4,7,7,7,6,7,2,3,3,1,1835,1,1,0,5,"Black Campus Connector","non_FASt_1_11"
1,8,1.7084,6,6,1.7846,0,0,1,4,-0.4818,3,0.707,0,"Asian","With family (commuting)","Female",1,22,1,1,0.472219999999996,0.472219999999996,4,-0.1,0.9,3,4,4,3,4,3,3,3,3,3,2,2,2,4,4,3,3,3,3,4,4,7,6,5,6,6,3,1,3,2,1836,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,8,1.7084,7,5,0.7846,0,0,1,3,-1.4818,3,0.707,0,"Asian","With family (commuting)","Male",0,33,1,2.1,1.57222,1.57222,13,0.8,1.8,1,2,1,3,3,3,2,2,3,3,3,3,3,3,3,NA,5,5,5,5,6,6,7,6,7,7,3,3,2,1,1837,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,8,1.7084,7,5,0.7846,0,0,0,6,1.5182,2,-0.293,0,"White","On-campus (residence hall)","Male",0,16,1,0.4,-0.127780000000004,-0.127780000000004,5,0,1,3,3,3,2,2,3,2,3,3,3,3,3,4,4,3,4,4,4,4,4,4,7,6,7,7,7,2,2,1,2,1838,2,6,1,6,"White Residential Traditional","FASt_12plus"
1,7,0.7084,7,2,-2.2154,1,0,1,4,-0.4818,1,-1.293,1,"Hispanic/Latino","With family (commuting)","Male",1,0,0,-1.2,-1.72778,0,30,2.5,3.5,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,6,NA,5,6,6,5,5,4,5,4,5,1,2,3,3,1839,0,1,0,2,"Latino First-Gen Striver","non_DE"
1,6,-0.2916,6,3,-1.2154,1,0,0,5,0.5182,1,-1.293,1,"Hispanic/Latino","With family (commuting)","Male",0,9,0,-0.3,-0.827780000000004,0,15,1,2,3,3,3,2,3,3,3,2,2,3,2,3,3,2,2,NA,3,NA,3,3,4,5,5,5,5,4,1,2,1,3,1840,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11"
1,8,1.7084,7,6,1.7846,0,1,1,6,1.5182,3,0.707,0,"Asian","With family (commuting)","Female",0,42,1,3,2.47222,2.47222,-14,-1.9,-0.9,3,4,3,2,3,3,3,3,3,2,3,2,3,4,4,2,3,3,3,4,3,5,5,5,5,5,3,2,2,1,1841,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,5,-1.2916,6,4,-0.2154,1,0,1,5,0.5182,4,1.707,1,"Hispanic/Latino","With family (commuting)","Female",0,4,0,-0.8,-1.32778,0,22,1.7,2.7,3,3,3,2,2,2,1,3,4,3,4,3,3,2,3,4,5,4,4,4,4,5,5,5,5,5,4,1,2,2,1842,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,4,-2.2916,6,1,-3.2154,0,0,1,5,0.5182,3,0.707,1,"White","Off-campus (rent/apartment)","Female",0,5,0,-0.7,-1.22778,0,1,-0.4,0.6,3,2,2,3,3,2,3,3,2,2,2,2,2,3,3,3,NA,2,2,2,3,NA,4,4,NA,3,3,3,2,3,1843,1,2,1,7,"White Commuter Working","non_FASt_1_11"
0,7,0.7084,7,2,-2.2154,1,1,0,4,-0.4818,3,0.707,1,"Asian","With family (commuting)","Female",0,80,1,6.8,6.27222,6.27222,4,-0.1,0.9,3,3,3,2,3,2,3,2,1,1,2,2,2,3,2,6,6,6,6,6,6,4,5,5,5,5,3,2,2,1,1844,2,6,1,4,"Asian First-Gen Navigator","FASt_12plus"
1,5,-1.2916,7,3,-1.2154,1,0,1,6,1.5182,3,0.707,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,8,0,-0.4,-0.927780000000004,0,-5,-1,0,4,4,4,4,4,4,4,4,3,3,4,3,4,2,2,3,3,3,3,4,3,4,5,5,5,6,3,3,1,1,1845,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,7,0.7084,7,8,3.7846,0,1,1,7,2.5182,3,0.707,1,"Other/Multiracial/Unknown","With family (commuting)","Female",0,24,1,1.2,0.672219999999996,0.672219999999996,28,2.3,3.3,3,4,4,3,3,2,2,2,3,3,2,3,3,4,3,1,2,2,2,2,1,7,7,7,6,6,3,1,3,1,1846,2,4,1,8,"Multiracial Bridge-Builder","FASt_12plus"
0,4,-2.2916,5,4,-0.2154,1,0,0,5,0.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",1,5,0,-0.7,-1.22778,0,32,2.7,3.7,2,2,3,3,4,3,4,3,2,2,2,2,2,3,3,4,3,3,4,4,3,5,5,5,4,6,3,1,1,3,1847,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11"
0,6,-0.2916,7,6,1.7846,0,0,1,4,-0.4818,1,-1.293,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",0,18,1,0.6,0.072219999999996,0.072219999999996,13,0.8,1.8,3,3,3,3,3,3,3,3,3,4,3,4,4,3,3,2,2,NA,2,2,2,5,5,5,5,5,1,2,2,2,1848,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,7,0.7084,7,6,1.7846,0,1,0,4,-0.4818,4,1.707,0,"White","Off-campus (rent/apartment)","Female",0,30,1,1.8,1.27222,1.27222,-6,-1.1,-0.1,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,2,4,5,4,4,5,4,1,3,2,1849,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,4,-2.2916,7,2,-2.2154,0,0,0,4,-0.4818,3,0.707,1,"White","Off-campus (rent/apartment)","Male",0,7,0,-0.5,-1.02778,0,-12,-1.7,-0.7,2,3,2,2,3,3,2,2,2,2,3,2,3,4,3,3,3,3,2,3,3,4,5,6,5,4,3,2,2,2,1850,1,1,0,7,"White Commuter Working","non_FASt_1_11"
0,7,0.7084,7,8,3.7846,0,0,0,4,-0.4818,2,-0.293,0,"Asian","With family (commuting)","Female",1,47,1,3.5,2.97222,2.97222,1,-0.4,0.6,1,2,1,4,4,3,3,3,3,2,4,3,3,3,3,NA,3,3,4,4,4,5,5,5,5,5,2,2,1,4,1851,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,6,-0.2916,7,3,-1.2154,0,0,0,5,0.5182,3,0.707,1,"White","Off-campus (rent/apartment)","Male",0,63,1,5.1,4.57222,4.57222,0,-0.5,0.5,2,2,2,4,3,4,3,3,3,3,3,3,3,2,2,4,NA,4,5,4,4,5,5,4,4,4,3,2,2,2,1852,2,6,1,7,"White Commuter Working","FASt_12plus"
0,6,-0.2916,7,5,0.7846,0,1,0,5,0.5182,2,-0.293,0,"Asian","With family (commuting)","Female",0,22,1,1,0.472219999999996,0.472219999999996,-10,-1.5,-0.5,4,4,4,3,3,3,3,3,4,4,3,3,3,3,3,2,3,2,2,2,2,6,6,5,6,6,2,2,3,3,1853,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,8,1.7084,7,5,0.7846,0,0,1,3,-1.4818,1,-1.293,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,5,0,-0.7,-1.22778,0,26,2.1,3.1,3,3,3,2,3,2,2,1,3,2,2,3,3,3,4,4,3,3,3,3,NA,5,5,NA,5,5,1,2,3,2,1854,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11"
0,7,0.7084,7,5,0.7846,0,1,1,4,-0.4818,2,-0.293,0,"Asian","With family (commuting)","Male",0,7,0,-0.5,-1.02778,0,-14,-1.9,-0.9,1,2,1,3,4,4,4,3,2,2,2,3,3,3,3,NA,NA,5,5,5,4,6,6,6,5,5,2,3,3,1,1855,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11"
0,6,-0.2916,7,3,-1.2154,0,1,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,31,1,1.9,1.37222,1.37222,-12,-1.7,-0.7,3,3,3,3,3,4,3,3,4,3,3,3,4,4,4,4,3,3,3,4,NA,6,6,6,6,5,2,3,3,2,1856,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,5,-1.2916,5,3,-1.2154,1,0,0,4,-0.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",0,11,0,-0.1,-0.627780000000004,0,-3,-0.8,0.2,2,2,2,2,2,2,2,2,4,4,4,4,3,3,3,4,3,4,4,4,4,6,7,6,6,6,2,1,2,1,1857,1,2,1,2,"Latino First-Gen Striver","non_FASt_1_11"
1,8,1.7084,7,5,0.7846,0,0,1,4,-0.4818,3,0.707,0,"White","With family (commuting)","Female",0,20,1,0.8,0.272219999999996,0.272219999999996,24,1.9,2.9,3,2,3,2,3,2,2,2,4,4,4,3,4,4,4,2,2,NA,2,2,2,6,5,6,5,5,3,1,4,3,1858,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,8,1.7084,7,5,0.7846,0,0,0,3,-1.4818,3,0.707,0,"White","With family (commuting)","Female",0,2,0,-1,-1.52778,0,30,2.5,3.5,3,2,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,2,3,4,6,7,7,7,7,3,2,4,2,1859,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,6,-0.2916,7,2,-2.2154,1,0,1,5,0.5182,2,-0.293,1,"Asian","With family (commuting)","Female",1,4,0,-0.8,-1.32778,0,28,2.3,3.3,3,3,2,3,3,3,3,3,1,2,1,2,1,3,3,5,5,5,5,5,4,4,3,3,4,4,2,3,3,1,1860,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
0,6,-0.2916,7,5,0.7846,0,1,0,3,-1.4818,3,0.707,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,5,0,-0.7,-1.22778,0,12,0.7,1.7,2,3,3,3,3,3,3,2,2,3,2,3,3,4,4,2,NA,2,2,3,2,5,5,5,5,4,3,2,2,1,1861,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11"
0,6,-0.2916,7,2,-2.2154,1,0,0,5,0.5182,3,0.707,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,11,0,-0.1,-0.627780000000004,0,17,1.2,2.2,4,3,3,3,4,4,4,3,4,4,4,4,4,2,3,3,2,3,3,3,2,6,5,5,5,5,3,2,2,3,1862,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,7,0.7084,7,5,0.7846,0,1,1,3,-1.4818,3,0.707,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,42,1,3,2.47222,2.47222,0,-0.5,0.5,3,4,3,4,3,3,2,3,4,4,4,4,4,4,4,2,NA,3,2,2,2,6,6,7,7,7,3,2,4,3,1863,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,7,0.7084,7,5,0.7846,0,0,0,4,-0.4818,4,1.707,0,"Asian","With family (commuting)","Female",0,42,1,3,2.47222,2.47222,6,0.1,1.1,2,3,3,4,4,3,3,4,3,4,3,3,4,3,3,NA,5,NA,5,NA,4,6,7,6,6,6,4,2,2,3,1864,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,7,0.7084,7,6,1.7846,0,1,0,5,0.5182,2,-0.293,0,"White","With family (commuting)","Female",0,51,1,3.9,3.37222,3.37222,9,0.4,1.4,3,2,2,3,2,3,3,2,3,2,2,2,2,4,3,4,4,3,4,3,3,5,4,4,5,4,2,3,3,1,1865,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,7,0.7084,7,6,1.7846,0,0,1,5,0.5182,2,-0.293,0,"White","On-campus (residence hall)","Male",1,3,0,-0.9,-1.42778,0,-6,-1.1,-0.1,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,4,NA,4,4,3,4,6,6,6,6,7,2,2,3,1,1866,1,2,1,6,"White Residential Traditional","non_FASt_1_11"
1,4,-2.2916,7,1,-3.2154,1,0,0,2,-2.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,1,0,-1.1,-1.62778,0,19,1.4,2.4,3,4,3,4,3,4,3,3,2,3,3,3,2,3,3,3,2,3,3,3,3,5,5,5,5,NA,2,1,2,2,1867,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,6,-0.2916,7,6,1.7846,0,1,0,5,0.5182,3,0.707,0,"Asian","With family (commuting)","Female",0,48,1,3.6,3.07222,3.07222,-2,-0.7,0.3,2,2,2,4,4,3,4,3,4,4,2,3,3,3,4,2,2,2,2,1,2,5,5,5,6,6,3,2,1,2,1868,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,4,-2.2916,5,2,-2.2154,0,0,0,5,0.5182,3,0.707,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,7,0,-0.5,-1.02778,0,-15,-2,-1,2,1,2,3,3,3,3,2,3,3,3,2,2,4,4,4,3,3,3,3,3,6,5,5,5,4,3,2,3,3,1869,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,5,-1.2916,7,1,-3.2154,1,1,0,5,0.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,10,0,-0.2,-0.727780000000004,0,17,1.2,2.2,4,4,4,3,3,3,3,3,4,3,4,3,3,3,3,6,5,5,5,5,5,7,7,6,7,6,3,1,2,1,1870,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.7084,7,3,-1.2154,0,0,0,2,-2.4818,3,0.707,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,8,0,-0.4,-0.927780000000004,0,-11,-1.6,-0.6,4,4,3,3,3,4,3,3,2,2,2,1,2,2,2,4,4,4,4,4,3,6,6,6,6,5,3,2,3,1,1871,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,6,-0.2916,7,5,0.7846,0,1,0,5,0.5182,2,-0.293,0,"Asian","With family (commuting)","Female",0,7,0,-0.5,-1.02778,0,27,2.2,3.2,2,2,1,4,4,3,4,3,4,3,3,3,3,2,2,6,NA,5,5,6,6,5,6,6,6,NA,2,2,2,1,1872,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11"
0,6,-0.2916,7,3,-1.2154,1,0,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,12,1,0,-0.527780000000004,-0.527780000000004,21,1.6,2.6,3,2,2,3,4,3,3,4,3,1,3,2,2,2,2,NA,6,6,6,5,5,5,6,5,5,5,3,1,3,2,1873,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,6,-0.2916,7,6,1.7846,0,0,0,4,-0.4818,3,0.707,0,"Asian","With family (commuting)","Female",0,5,0,-0.7,-1.22778,0,-2,-0.7,0.3,2,2,2,3,3,3,3,3,2,3,3,3,3,2,2,NA,4,5,4,5,NA,6,5,6,5,6,3,3,2,3,1874,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11"
0,8,1.7084,7,6,1.7846,0,1,0,4,-0.4818,2,-0.293,0,"White","With family (commuting)","Female",0,7,0,-0.5,-1.02778,0,-1,-0.6,0.4,4,4,4,3,4,3,4,3,3,3,4,3,3,3,3,2,1,1,2,1,2,5,4,NA,5,5,2,3,3,2,1875,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11"
0,6,-0.2916,7,5,0.7846,0,0,1,5,0.5182,2,-0.293,0,"Asian","With family (commuting)","Female",0,25,1,1.3,0.772219999999996,0.772219999999996,-15,-2,-1,3,4,4,3,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,4,5,4,5,5,2,2,1,1,1876,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,7,0.7084,7,7,2.7846,0,0,0,4,-0.4818,3,0.707,0,"White","On-campus (residence hall)","Female",0,11,0,-0.1,-0.627780000000004,0,-7,-1.2,-0.2,4,3,3,3,3,3,3,4,4,3,3,3,3,4,4,NA,5,4,4,4,5,6,6,6,6,6,3,3,2,1,1877,1,1,0,6,"White Residential Traditional","non_FASt_1_11"
1,7,0.7084,7,8,3.7846,0,0,0,4,-0.4818,4,1.707,0,"Asian","On-campus (residence hall)","Female",0,21,1,0.9,0.372219999999996,0.372219999999996,-2,-0.7,0.3,3,3,3,3,2,2,3,4,4,4,4,4,4,4,4,1,1,1,NA,1,1,6,5,6,6,6,4,1,2,2,1878,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,8,1.7084,7,6,1.7846,0,0,0,5,0.5182,2,-0.293,0,"Asian","On-campus (residence hall)","Female",1,44,1,3.2,2.67222,2.67222,6,0.1,1.1,3,3,3,3,2,3,4,3,3,3,3,4,3,3,3,3,3,4,3,NA,3,7,6,6,6,7,2,1,3,1,1879,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,8,1.7084,7,5,0.7846,0,1,0,6,1.5182,1,-1.293,0,"White","With family (commuting)","Female",0,29,1,1.7,1.17222,1.17222,4,-0.1,0.9,4,4,4,2,4,3,3,3,4,4,4,4,4,3,4,2,2,2,1,1,2,4,5,5,5,4,1,3,2,3,1880,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,6,-0.2916,7,6,1.7846,0,0,1,4,-0.4818,2,-0.293,0,"Asian","With family (commuting)","Male",0,8,0,-0.4,-0.927780000000004,0,-5,-1,0,3,3,3,3,4,3,4,4,2,2,3,3,2,3,3,5,NA,5,5,5,5,6,7,6,6,6,2,4,2,2,1881,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,8,1.7084,7,8,3.7846,0,1,0,6,1.5182,3,0.707,0,"Asian","With family (commuting)","Female",1,41,1,2.9,2.37222,2.37222,25,2,3,2,2,3,3,3,4,4,3,1,1,3,3,3,2,2,3,2,2,2,3,3,4,3,3,3,3,3,2,1,2,1882,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,6,-0.2916,7,8,3.7846,0,1,0,5,0.5182,2,-0.293,0,"White","On-campus (residence hall)","Male",0,2,0,-1,-1.52778,0,14,0.9,1.9,4,4,4,3,3,3,4,3,3,3,3,3,2,3,2,3,3,3,3,3,3,7,7,NA,7,6,2,1,2,1,1883,1,2,1,6,"White Residential Traditional","non_FASt_1_11"
0,6,-0.2916,7,8,3.7846,0,0,1,6,1.5182,2,-0.293,0,"White","With family (commuting)","Female",0,28,1,1.6,1.07222,1.07222,28,2.3,3.3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,2,3,2,2,2,2,7,7,7,7,7,2,1,3,2,1884,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,6,-0.2916,5,2,-2.2154,0,0,0,5,0.5182,1,-1.293,1,"White","Off-campus (rent/apartment)","Female",0,20,1,0.8,0.272219999999996,0.272219999999996,18,1.3,2.3,3,2,2,2,2,2,2,3,1,1,1,1,1,3,3,4,5,4,5,4,4,5,5,5,5,5,1,3,2,2,1885,2,6,1,7,"White Commuter Working","FASt_12plus"
1,5,-1.2916,7,3,-1.2154,1,0,0,3,-1.4818,2,-0.293,1,"Asian","With family (commuting)","Male",1,9,0,-0.3,-0.827780000000004,0,-5,-1,0,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,3,4,4,4,4,2,3,2,3,1886,1,3,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
0,6,-0.2916,6,5,0.7846,0,0,0,3,-1.4818,2,-0.293,0,"White","On-campus (residence hall)","Male",1,14,1,0.2,-0.327780000000004,-0.327780000000004,23,1.8,2.8,4,4,4,2,3,2,3,3,4,4,4,4,4,2,3,2,2,2,3,2,3,6,6,6,6,6,2,4,3,4,1887,2,4,1,6,"White Residential Traditional","FASt_12plus"
0,7,0.7084,7,6,1.7846,0,1,1,6,1.5182,2,-0.293,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,23,1,1.1,0.572219999999996,0.572219999999996,19,1.4,2.4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,2,3,5,5,6,6,6,2,2,2,3,1888,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
1,4,-2.2916,6,2,-2.2154,1,0,0,6,1.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.42778,0,-6,-1.1,-0.1,3,3,3,4,3,3,3,3,2,3,2,3,2,3,3,2,2,2,2,2,2,4,4,4,NA,4,2,4,3,1,1889,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
