"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band","psw"
1,7,0.4734,5,6,-0.0654000000000003,0,1,0,4,-0.476,3,0.7062,0,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.53398,0,-9,-1.4,-0.4,2,2,2,3,2,3,2,3,2,2,1,2,2,3,3,5,5,5,5,4,5,NA,4,3,4,3,3,3,4,3,3219,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",1.1994585500655
0,6,-0.5266,6,8,1.9346,1,0,0,5,0.524,2,-0.2938,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,15,1,0.3,-0.333980000000005,-0.333980000000005,6,0.1,1.1,3,3,3,4,4,4,4,4,2,2,2,2,2,3,3,3,3,2,3,3,3,6,5,6,5,6,2,2,3,1,3220,2,5,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.22525835316683
0,7,0.4734,7,5,-1.0654,0,0,0,4,-0.476,1,-1.2938,1,"Black/African American","On-campus (residence hall)","Female",0,1,0,-1.1,-1.73398,0,-14,-1.9,-0.9,3,3,3,3,2,3,4,4,2,2,2,2,1,2,2,5,4,4,4,4,5,4,4,4,4,4,1,1,3,2,3221,1,2,1,5,"Black Campus Connector","non_FASt_1_11",0.821536770429475
0,6,-0.5266,7,7,0.9346,0,0,0,6,1.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,16,1,0.4,-0.233980000000005,-0.233980000000005,29,2.4,3.4,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,5,6,6,NA,6,6,5,5,4,5,5,2,3,4,1,3222,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",1.28389597329115
1,6,-0.5266,7,6,-0.0654000000000003,0,1,0,6,1.524,3,0.7062,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",0,2,0,-1,-1.63398,0,13,0.8,1.8,3,2,3,3,4,3,4,4,3,2,4,3,3,4,4,4,4,5,5,4,4,4,5,4,5,4,3,1,1,2,3223,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",1.05924786073829
1,6,-0.5266,7,7,0.9346,1,0,0,3,-1.476,1,-1.2938,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,7,0,-0.5,-1.13398,0,24,1.9,2.9,3,3,3,4,4,4,4,4,3,4,3,3,3,3,3,4,3,3,3,3,2,5,5,5,5,5,1,2,2,1,3224,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.76393460403716
1,6,-0.5266,6,7,0.9346,0,1,0,4,-0.476,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",0,39,1,2.7,2.06602,2.06602,9,0.4,1.4,3,3,3,3,3,3,3,2,4,4,4,4,4,3,3,4,4,4,4,4,3,5,5,5,5,6,2,3,2,1,3225,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",1.03402389050456
1,6,-0.5266,7,8,1.9346,0,1,1,3,-1.476,4,1.7062,0,"Asian","With family (commuting)","Female",0,39,1,2.7,2.06602,2.06602,22,1.7,2.7,4,4,4,4,4,3,4,4,3,3,2,3,3,3,3,5,5,5,5,4,NA,4,5,4,5,5,4,2,3,1,3226,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.907109991509126
0,8,1.4734,7,5,-1.0654,1,1,0,4,-0.476,4,1.7062,0,"Asian","With family (commuting)","Female",0,31,1,1.9,1.26602,1.26602,19,1.4,2.4,2,2,2,3,3,2,3,2,3,2,1,2,1,3,4,6,5,5,5,5,6,7,6,6,6,5,4,1,2,3,3227,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.795206381728711
1,8,1.4734,7,7,0.9346,0,0,0,4,-0.476,1,-1.2938,1,"Asian","Off-campus (rent/apartment)","Male",0,5,0,-0.7,-1.33398,0,12,0.7,1.7,2,2,2,3,3,3,4,3,3,3,3,3,3,3,2,NA,5,5,5,5,5,3,4,4,4,3,1,2,2,2,3228,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11",1.10522871979632
0,6,-0.5266,6,8,1.9346,1,0,0,3,-1.476,3,0.7062,0,"White","Off-campus (rent/apartment)","Female",1,2,0,-1,-1.63398,0,23,1.8,2.8,2,2,2,3,3,3,3,3,2,2,2,2,1,2,2,4,NA,4,4,4,5,5,4,4,4,NA,3,2,3,2,3229,1,1,0,13,"White Working-Class Striver","non_FASt_1_11",0.888347529810266
0,7,0.4734,7,7,0.9346,0,0,0,6,1.524,3,0.7062,0,"Asian","With family (commuting)","Female",0,18,1,0.6,-0.0339800000000046,-0.0339800000000046,-6,-1.1,-0.1,3,2,2,3,3,3,3,3,2,2,2,3,2,3,3,5,5,5,6,6,5,6,NA,6,6,6,3,1,1,1,3230,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.10480313036048
0,6,-0.5266,6,5,-1.0654,0,0,0,4,-0.476,2,-0.2938,1,"White","Off-campus (rent/apartment)","Male",0,2,0,-1,-1.63398,0,4,-0.1,0.9,1,2,2,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,2,2,1,2,3231,1,2,1,13,"White Working-Class Striver","non_FASt_1_11",0.681316512248076
1,6,-0.5266,6,6,-0.0654000000000003,0,0,0,4,-0.476,2,-0.2938,1,"Other/Multiracial/Unknown","With family (commuting)","Female",0,6,0,-0.6,-1.23398,0,7,0.2,1.2,2,2,3,4,4,3,4,3,3,3,3,3,3,3,3,4,3,4,4,4,4,6,5,4,5,4,2,1,2,1,3232,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.721820009562373
1,6,-0.5266,7,5,-1.0654,0,1,0,6,1.524,3,0.7062,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,17,1,0.5,-0.133980000000005,-0.133980000000005,31,2.6,3.6,3,2,2,2,3,2,3,2,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,3,2,2,3233,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.14082565508766
0,8,1.4734,6,7,0.9346,1,0,0,4,-0.476,2,-0.2938,0,"White","Off-campus (rent/apartment)","Male",1,11,0,-0.1,-0.733980000000005,0,25,2,3,4,4,4,4,3,4,3,4,4,3,4,4,3,4,4,2,2,2,2,NA,NA,6,6,6,7,7,2,2,3,3,3234,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.14771919008439
0,7,0.4734,7,7,0.9346,0,0,0,7,2.524,2,-0.2938,0,"Asian","With family (commuting)","Male",0,19,1,0.7,0.0660199999999954,0.0660199999999954,26,2.1,3.1,1,1,1,4,3,4,3,3,2,3,2,2,3,2,3,4,3,4,4,3,NA,4,5,4,4,4,2,3,3,1,3235,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.10556622767216
1,8,1.4734,7,6,-0.0654000000000003,0,1,1,3,-1.476,2,-0.2938,1,"White","On-campus (residence hall)","Male",0,0,0,-1.2,-1.83398,0,21,1.6,2.6,4,4,3,2,3,2,3,2,3,3,2,2,3,4,4,3,3,2,3,3,2,7,6,6,6,6,2,3,2,2,3236,0,2,1,6,"White Residential Traditional","non_DE",1.37022912594885
1,6,-0.5266,7,6,-0.0654000000000003,1,1,0,4,-0.476,3,0.7062,0,"White","Off-campus (rent/apartment)","Female",0,26,1,1.4,0.766019999999995,0.766019999999995,32,2.7,3.7,2,3,3,3,3,3,3,4,1,2,2,2,3,2,3,NA,4,3,4,3,3,4,NA,3,4,4,3,1,4,2,3237,2,5,1,7,"White Off-Campus Working","FASt_12plus",1.09386719961885
0,6,-0.5266,6,6,-0.0654000000000003,0,0,1,4,-0.476,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,19,1,0.7,0.0660199999999954,0.0660199999999954,3,-0.2,0.8,3,4,4,2,2,3,3,2,3,4,4,3,3,2,3,3,4,3,3,4,4,4,4,4,4,5,2,3,4,2,3238,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.34282307616763
0,8,1.4734,7,5,-1.0654,1,1,0,3,-1.476,2,-0.2938,0,"White","On-campus (residence hall)","Female",1,4,0,-0.8,-1.43398,0,28,2.3,3.3,3,3,3,4,4,3,3,3,3,3,2,3,3,3,3,5,4,4,4,4,4,6,6,6,6,6,2,2,2,2,3239,1,1,0,6,"White Residential Traditional","non_FASt_1_11",1.29101450787577
0,6,-0.5266,7,7,0.9346,1,0,1,6,1.524,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,27,1,1.5,0.866019999999995,0.866019999999995,-9,-1.4,-0.4,4,4,4,3,3,2,3,3,3,4,3,3,3,3,3,5,4,4,4,4,4,6,6,6,6,NA,2,1,1,2,3240,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.24648581184308
1,6,-0.5266,6,5,-1.0654,0,0,0,4,-0.476,1,-1.2938,0,"Asian","With family (commuting)","Female",0,11,0,-0.1,-0.733980000000005,0,6,0.1,1.1,3,3,2,3,4,4,3,3,3,4,4,4,3,3,3,5,5,5,5,6,5,6,6,5,6,5,1,3,2,2,3241,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.644714249938788
0,8,1.4734,7,5,-1.0654,0,0,0,3,-1.476,1,-1.2938,0,"White","On-campus (residence hall)","Female",1,17,1,0.5,-0.133980000000005,-0.133980000000005,24,1.9,2.9,4,4,4,4,3,4,4,4,3,4,3,3,2,2,2,1,1,1,1,1,1,6,6,6,6,5,1,2,2,2,3242,2,5,1,6,"White Residential Traditional","FASt_12plus",1.15408084151599
0,6,-0.5266,6,7,0.9346,0,1,1,5,0.524,3,0.7062,0,"Asian","With family (commuting)","Male",1,30,1,1.8,1.16602,1.16602,15,1,2,2,2,2,3,3,3,2,2,2,2,2,2,2,3,3,5,5,5,5,5,5,4,5,4,4,5,3,2,2,3,3243,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.93957500926276
1,6,-0.5266,7,6,-0.0654000000000003,0,0,0,6,1.524,2,-0.2938,0,"White","Off-campus (rent/apartment)","Male",1,2,0,-1,-1.63398,0,-6,-1.1,-0.1,2,2,2,1,1,1,1,1,3,3,2,3,3,2,2,NA,4,4,4,4,4,NA,2,NA,2,2,2,3,2,2,3244,1,3,1,7,"White Off-Campus Working","non_FASt_1_11",0.746294614611066
0,7,0.4734,7,6,-0.0654000000000003,1,0,1,3,-1.476,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",1,47,1,3.5,2.86602,2.86602,-5,-1,0,3,3,3,4,4,3,4,3,3,3,2,2,2,3,3,6,5,5,5,5,5,4,4,4,4,4,2,3,1,2,3245,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",1.19439042251256
1,7,0.4734,6,6,-0.0654000000000003,1,1,0,5,0.524,2,-0.2938,1,"White","With family (commuting)","Female",0,29,1,1.7,1.06602,1.06602,12,0.7,1.7,2,3,2,3,3,3,4,4,3,3,3,3,4,3,3,4,3,4,4,3,3,4,3,4,3,3,2,1,3,2,3246,2,4,1,11,"White Rural First-Gen","FASt_12plus",0.927348290996601
0,6,-0.5266,7,7,0.9346,0,0,0,4,-0.476,2,-0.2938,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,52,1,4,3.36602,3.36602,-9,-1.4,-0.4,2,1,2,2,3,2,3,2,3,4,4,3,3,2,2,5,5,5,5,6,6,5,5,6,6,5,2,2,3,2,3247,2,7,1,2,"Latino Off-Campus Working","FASt_12plus",1.30965422381055
0,8,1.4734,7,5,-1.0654,0,0,0,5,0.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,5,0,-0.7,-1.33398,0,3,-0.2,0.8,3,3,3,2,2,2,2,1,2,3,2,2,2,3,3,6,4,5,5,5,5,4,4,4,3,4,2,1,1,4,3248,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",1.01315445563454
1,7,0.4734,7,5,-1.0654,0,0,0,4,-0.476,1,-1.2938,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,1,0,-1.1,-1.73398,0,11,0.6,1.6,2,3,2,2,3,2,2,3,2,2,2,2,2,2,3,3,3,2,2,2,2,4,5,5,4,4,1,2,3,2,3249,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.79481848497837
1,6,-0.5266,7,7,0.9346,0,1,1,4,-0.476,2,-0.2938,0,"Asian","With family (commuting)","Male",0,7,0,-0.5,-1.13398,0,34,2.9,3.9,2,2,2,4,3,4,3,4,3,2,4,3,3,3,2,4,NA,4,4,4,4,5,5,4,5,6,2,1,1,1,3250,1,3,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.13076520408063
1,5,-1.5266,7,6,-0.0654000000000003,0,0,0,5,0.524,4,1.7062,1,"Hispanic/Latino","With family (commuting)","Female",0,6,0,-0.6,-1.23398,0,13,0.8,1.8,2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,NA,3,3,3,4,4,5,4,4,4,4,3,2,3,3251,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.61351061694727
1,5,-1.5266,7,7,0.9346,1,0,1,5,0.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,40,1,2.8,2.16602,2.16602,1,-0.4,0.6,3,2,3,2,2,2,2,2,3,4,4,2,3,3,3,5,5,6,6,6,5,3,4,4,4,4,2,2,4,2,3252,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus",1.44100225283586
0,7,0.4734,6,5,-1.0654,0,0,0,5,0.524,3,0.7062,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,0,0,-1.2,-1.83398,0,23,1.8,2.8,3,2,2,3,4,3,4,3,4,3,4,3,3,3,3,4,4,4,4,4,NA,4,4,4,4,4,3,2,2,3,3253,0,2,1,2,"Latino Off-Campus Working","non_DE",0.86183576738399
0,7,0.4734,7,6,-0.0654000000000003,1,0,0,4,-0.476,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,11,0,-0.1,-0.733980000000005,0,28,2.3,3.3,2,3,3,3,3,3,4,3,3,4,3,3,4,2,2,3,3,3,NA,3,4,3,3,3,3,3,2,2,3,2,3254,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.906843963963637
0,8,1.4734,7,5,-1.0654,1,0,0,4,-0.476,2,-0.2938,1,"White","Off-campus (rent/apartment)","Female",0,0,0,-1.2,-1.83398,0,26,2.1,3.1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,NA,2,3,2,2,3255,0,3,1,7,"White Off-Campus Working","non_DE",0.999658717308036
1,6,-0.5266,7,6,-0.0654000000000003,1,0,1,6,1.524,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Female",1,8,0,-0.4,-1.03398,0,-9,-1.4,-0.4,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,NA,3,3,3,4,5,4,4,4,2,1,2,4,3256,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.782040205463832
1,5,-1.5266,6,7,0.9346,1,0,0,4,-0.476,3,0.7062,0,"White","Off-campus (rent/apartment)","Female",0,6,0,-0.6,-1.23398,0,13,0.8,1.8,2,3,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,4,4,4,NA,4,3,1,2,2,3257,1,1,0,7,"White Off-Campus Working","non_FASt_1_11",0.652241102261527
1,6,-0.5266,6,7,0.9346,0,0,1,5,0.524,1,-1.2938,1,"White","Off-campus (rent/apartment)","Female",0,8,0,-0.4,-1.03398,0,3,-0.2,0.8,2,2,2,2,1,3,2,3,2,1,1,2,1,2,2,4,4,4,4,4,4,5,4,4,4,4,1,3,2,2,3258,1,2,1,13,"White Working-Class Striver","non_FASt_1_11",0.825602600854557
1,7,0.4734,7,6,-0.0654000000000003,1,1,0,5,0.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,33,1,2.1,1.46602,1.46602,-15,-2,-1,3,3,3,2,2,2,3,2,2,3,1,1,3,3,2,6,NA,5,5,6,5,4,4,4,3,NA,2,4,3,2,3259,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",0.927348290996601
0,5,-1.5266,7,7,0.9346,1,0,0,6,1.524,3,0.7062,0,"Hispanic/Latino","With family (commuting)","Female",1,2,0,-1,-1.63398,0,-4,-0.9,0.1,3,2,3,4,3,4,3,4,3,3,3,4,4,4,3,6,5,5,5,5,6,4,4,4,4,5,3,2,3,3,3260,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.700308563100393
1,8,1.4734,7,6,-0.0654000000000003,0,0,1,4,-0.476,1,-1.2938,0,"Asian","On-campus (residence hall)","Male",0,8,0,-0.4,-1.03398,0,-5,-1,0,3,3,3,3,4,3,4,4,3,3,3,2,2,3,3,1,2,2,2,2,3,6,6,6,6,7,1,2,2,2,3261,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.06991176780619
0,6,-0.5266,7,8,1.9346,1,1,0,4,-0.476,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,5,0,-0.7,-1.33398,0,-14,-1.9,-0.9,3,3,3,3,3,3,4,4,3,3,4,4,3,4,3,3,3,4,3,4,NA,5,5,NA,6,5,3,1,4,2,3262,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",1.20793658128831
0,8,1.4734,7,6,-0.0654000000000003,0,1,1,6,1.524,3,0.7062,1,"Asian","With family (commuting)","Female",0,19,1,0.7,0.0660199999999954,0.0660199999999954,21,1.6,2.6,2,2,2,3,3,3,2,3,2,2,3,3,2,3,3,4,4,4,NA,4,4,5,NA,4,5,4,3,1,3,2,3263,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.681364812079819
1,7,0.4734,6,6,-0.0654000000000003,0,0,0,3,-1.476,1,-1.2938,1,"White","Off-campus (rent/apartment)","Female",1,3,0,-0.9,-1.53398,0,-2,-0.7,0.3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,5,4,4,5,4,4,4,4,1,2,2,2,3264,1,3,1,13,"White Working-Class Striver","non_FASt_1_11",0.852348168116238
0,8,1.4734,7,7,0.9346,0,1,0,4,-0.476,1,-1.2938,0,"Asian","With family (commuting)","Male",0,30,1,1.8,1.16602,1.16602,-9,-1.4,-0.4,3,3,3,4,4,4,4,4,2,3,3,3,3,2,2,3,3,2,3,3,2,6,5,5,5,5,1,1,1,1,3265,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.699191622199009
1,7,0.4734,7,5,-1.0654,1,0,0,3,-1.476,3,0.7062,1,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",1,8,0,-0.4,-1.03398,0,-5,-1,0,2,2,2,3,2,3,3,3,2,1,1,2,2,4,4,4,4,3,4,3,4,NA,5,6,6,6,3,2,1,3,3266,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.808972171587543
0,6,-0.5266,7,5,-1.0654,0,0,0,3,-1.476,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Female",1,17,1,0.5,-0.133980000000005,-0.133980000000005,15,1,2,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,6,5,5,5,5,2,3,2,1,3267,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.45647349990472
1,5,-1.5266,5,5,-1.0654,0,0,1,3,-1.476,2,-0.2938,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,7,0,-0.5,-1.13398,0,1,-0.4,0.6,3,3,4,3,3,4,3,3,3,3,2,2,2,4,4,3,3,4,4,4,4,5,4,5,NA,5,2,2,2,1,3268,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.541559119372286
0,8,1.4734,7,6,-0.0654000000000003,0,0,0,2,-2.476,3,0.7062,0,"Asian","With family (commuting)","Male",0,23,1,1.1,0.466019999999996,0.466019999999996,33,2.8,3.8,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,4,4,4,4,NA,4,4,4,4,4,3,1,2,1,3269,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.06508379921858
0,7,0.4734,6,7,0.9346,0,1,1,7,2.524,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",1,34,1,2.2,1.56602,1.56602,15,1,2,3,4,3,3,3,3,2,3,3,3,3,3,3,4,4,5,5,5,NA,5,5,5,4,4,5,4,2,1,3,2,3270,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",0.766297952022019
0,7,0.4734,7,5,-1.0654,0,1,0,4,-0.476,4,1.7062,0,"Asian","With family (commuting)","Male",1,0,0,-1.2,-1.83398,0,4,-0.1,0.9,2,1,1,2,2,3,3,2,2,2,2,2,2,2,2,5,4,5,4,NA,5,5,4,5,4,4,4,2,1,1,3271,0,2,1,3,"Asian High-Pressure Achiever","non_DE",1.16835873190902
0,8,1.4734,7,5,-1.0654,0,0,1,6,1.524,2,-0.2938,0,"Asian","Off-campus (rent/apartment)","Female",0,46,1,3.4,2.76602,2.76602,7,0.2,1.2,4,4,3,3,3,3,3,4,3,2,3,2,3,3,4,4,4,4,4,3,4,4,5,5,5,5,2,1,2,1,3272,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.06058419340635
1,7,0.4734,7,6,-0.0654000000000003,0,0,0,5,0.524,3,0.7062,0,"Asian","With family (commuting)","Male",0,35,1,2.3,1.66602,1.66602,-12,-1.7,-0.7,2,2,2,4,4,4,3,4,3,3,4,3,2,3,3,3,3,3,3,3,3,4,4,5,5,5,3,2,2,2,3273,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.21971650673103
0,8,1.4734,7,6,-0.0654000000000003,0,0,0,4,-0.476,1,-1.2938,0,"Asian","With family (commuting)","Female",1,53,1,4.1,3.46602,3.46602,14,0.9,1.9,2,2,2,4,4,4,4,4,3,3,3,3,3,4,4,6,NA,5,6,6,6,6,NA,5,5,5,1,3,2,2,3274,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.06661238695201
0,8,1.4734,7,7,0.9346,1,0,0,3,-1.476,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,5,0,-0.7,-1.33398,0,21,1.6,2.6,2,2,2,3,3,3,3,2,3,3,3,2,3,3,3,4,3,4,4,4,4,4,4,4,4,4,2,3,4,2,3275,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",1.13425785038308
1,8,1.4734,7,6,-0.0654000000000003,0,0,0,4,-0.476,4,1.7062,0,"Hispanic/Latino","With family (commuting)","Female",0,20,1,0.8,0.166019999999996,0.166019999999996,24,1.9,2.9,2,2,1,4,3,4,2,3,3,3,4,3,4,2,2,6,5,NA,5,5,5,4,3,3,3,4,4,1,2,1,3276,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.05206646730547
0,8,1.4734,7,5,-1.0654,0,0,1,4,-0.476,2,-0.2938,0,"White","Off-campus (rent/apartment)","Male",1,40,1,2.8,2.16602,2.16602,-9,-1.4,-0.4,2,2,2,2,3,3,2,3,3,3,3,3,3,3,2,4,4,3,3,3,4,3,3,3,3,4,2,2,1,2,3277,2,5,1,13,"White Working-Class Striver","FASt_12plus",1.08764842429885
1,8,1.4734,7,7,0.9346,1,0,0,4,-0.476,2,-0.2938,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,0,0,-1.2,-1.83398,0,12,0.7,1.7,3,2,2,2,3,2,1,2,2,3,1,2,2,4,4,3,2,2,2,2,2,6,6,5,5,5,2,1,2,3,3278,0,1,0,8,"Multiracial Bridge-Builder","non_DE",1.11949632475739
0,6,-0.5266,7,5,-1.0654,0,0,1,3,-1.476,3,0.7062,0,"White","Off-campus (rent/apartment)","Female",1,5,0,-0.7,-1.33398,0,-8,-1.3,-0.3,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,5,6,6,3,2,2,2,3279,1,3,1,13,"White Working-Class Striver","non_FASt_1_11",0.716246697832594
1,6,-0.5266,7,5,-1.0654,1,0,1,5,0.524,3,0.7062,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,19,1,0.7,0.0660199999999954,0.0660199999999954,-13,-1.8,-0.8,2,1,1,2,2,2,2,2,2,3,2,3,3,2,1,5,5,5,5,5,5,2,1,2,2,2,3,2,1,2,3280,2,6,1,2,"Latino Off-Campus Working","FASt_12plus",1.41095249728758
0,6,-0.5266,6,7,0.9346,0,0,0,4,-0.476,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",0,10,0,-0.2,-0.833980000000005,0,33,2.8,3.8,1,1,1,2,2,2,3,2,3,2,2,2,2,2,3,5,6,6,6,6,6,3,4,4,4,NA,2,1,2,2,3281,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.816400837906143
1,5,-1.5266,7,6,-0.0654000000000003,0,1,0,4,-0.476,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,32,1,2,1.36602,1.36602,1,-0.4,0.6,3,3,2,3,3,3,3,3,2,2,3,2,2,1,1,5,5,4,5,5,5,4,3,4,4,3,2,1,2,2,3282,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.27339773387302
1,7,0.4734,7,6,-0.0654000000000003,0,1,1,5,0.524,2,-0.2938,0,"Asian","With family (commuting)","Female",0,50,1,3.8,3.16602,3.16602,2,-0.3,0.7,3,3,3,4,3,4,4,4,1,3,2,2,2,3,3,6,5,6,5,5,6,4,5,4,4,5,2,1,2,2,3283,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.889355897826031
0,5,-1.5266,7,6,-0.0654000000000003,1,0,0,4,-0.476,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,17,1,0.5,-0.133980000000005,-0.133980000000005,-9,-1.4,-0.4,3,3,3,3,2,3,2,3,2,3,3,2,2,3,3,5,4,4,4,4,4,5,5,6,5,5,3,1,2,4,3284,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.51212013603714
1,8,1.4734,7,7,0.9346,0,0,0,6,1.524,1,-1.2938,1,"Hispanic/Latino","With family (commuting)","Female",1,2,0,-1,-1.63398,0,27,2.2,3.2,1,2,2,3,3,2,2,3,3,2,2,3,2,3,3,4,4,4,4,4,4,5,5,4,5,5,1,2,3,2,3285,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",1.13222157783434
0,7,0.4734,5,6,-0.0654000000000003,1,0,0,3,-1.476,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,2,0,-1,-1.63398,0,6,0.1,1.1,2,2,2,3,3,3,3,3,3,3,3,3,2,4,4,3,4,4,5,3,4,NA,5,5,5,5,2,2,1,3,3286,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.893627240039458
